tick,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
20719,0,0,65,15
20720,0,0,319,10
20721,0,0,479,9
20722,0,0,446,6
20723,0,0,174,9
20724,0,0,236,13
20725,0,0,154,20
20726,0,0,129,26
20727,0,0,67,116
20728,0,0,297,35
20729,0,0,49,13
20730,0,0,36,16
20731,0,0,7,21
20732,3535,3677,880,8
20733,0,0,799,5
20734,0,0,238,6
20735,0,0,18,12
20736,0,0,8,45
20737,0,0,7,60
20738,0,0,5,212
20739,0,0,6,80
20740,0,0,131,63
20741,0,0,91,11
20742,0,0,153,5
20743,0,0,60,10
20744,0,0,380,9
20745,0,0,393,6
20746,0,0,353,6
20747,0,0,122,15
20748,3535,3677,274,6
20749,0,0,174,7
20750,0,0,251,8
20751,0,0,176,5
20752,0,0,67,63
20753,0,0,116,22
20754,0,0,153,7
20755,0,0,46,15
20756,0,0,100,112
20757,0,0,153,10
20758,0,0,206,6
20759,0,0,319,4
20760,0,0,88,14
20761,0,0,177,6
20762,0,0,131,8
20763,0,0,313,6
20764,3535,3677,248,11
20765,0,0,514,4
20766,0,0,765,4
20767,0,0,474,6
20768,0,0,102,9
20769,0,0,208,16
20770,0,0,168,5
20771,0,0,75,12
20772,0,0,40,42
20773,0,0,14,72
20774,0,0,42,88
20775,0,0,67,46
20776,0,0,496,20
20777,0,0,379,4
20778,0,0,353,3
20779,0,0,589,3
20780,3535,3677,182,4
20781,0,0,253,5
20782,0,0,570,4
20783,0,0,372,5
20784,0,0,585,3
20785,0,0,276,4
20786,0,0,296,4
20787,0,0,469,5
20788,0,0,199,5
20789,0,0,105,16
20790,0,0,316,4
20791,0,0,203,5
20792,0,0,243,7
20793,0,0,180,5
20794,0,0,135,6
20795,0,0,386,4
20796,3535,3677,626,4
20797,0,0,601,4
20798,0,0,803,4
20799,0,0,391,7
20800,0,0,450,6
20801,0,0,544,3
20802,0,0,753,4
20803,0,0,556,6
20804,0,0,36,56
20805,0,0,4,173
20806,0,0,22,251
20807,0,0,167,19
20808,0,0,28,19
20809,0,0,12,25
20810,0,0,11,10
20811,0,0,25,24
20812,3535,3677,322,33
20813,0,0,79,8
20814,0,0,12,11
20815,0,0,9,14
20816,0,0,119,14
20817,0,0,116,17
20818,0,0,8,62
20819,0,0,5,127
20820,0,0,24,58
20821,0,0,7,209
20822,0,0,3,251
20823,0,0,1,287
20824,0,0,76,120
20825,0,0,5,140
20826,0,0,32,32
20827,0,0,8,32
20828,3535,3677,287,8
20829,0,0,13,14
20830,0,0,115,5
20831,0,0,15,23
20832,0,0,307,2
20833,0,0,100,5
20834,0,0,54,6
20835,0,0,9,12
20836,0,0,271,2
20837,0,0,147,7
20838,0,0,44,18
20839,0,0,8,11
20840,0,0,37,25
20841,0,0,63,6
20842,0,0,10,9
20843,0,0,8,21
20844,3535,3677,14,29
20845,0,0,5,54
20846,0,0,19,82
20847,0,0,84,43
20848,0,0,28,40
20849,0,0,6,66
20850,0,0,34,52
20851,0,0,27,45
20852,0,0,15,142
20853,0,0,23,53
20854,0,0,102,11
20855,0,0,121,5
20856,0,0,76,16
20857,0,0,215,4
20858,0,0,386,2
20859,0,0,683,1
20860,3535,3677,269,4
20861,0,0,372,2
20862,0,0,453,4
20863,0,0,574,3
20864,0,0,401,3
20865,0,0,195,4
20866,0,0,269,4
20867,0,0,154,3
20868,0,0,109,13
20869,0,0,106,4
20870,0,0,8,92
20871,0,0,1,298
20872,0,0,15,107
20873,0,0,36,19
20874,0,0,8,65
20875,0,0,148,21
20876,3535,3677,465,2
20877,0,0,110,41
20878,0,0,2,129
20879,0,0,0,324
20880,0,0,68,153
20881,0,0,9,67
20882,0,0,1,230
20883,0,0,1,328
20884,0,0,6,180
20885,0,0,1,375
20886,0,0,2,176
20887,0,0,1,254
20888,0,0,0,355
20889,0,0,1,410
20890,0,0,0,637
20891,0,0,0,885
20892,3535,3677,0,700
20893,0,0,0,398
20894,0,0,24,196
20895,0,0,20,56
20896,0,0,114,35
20897,0,0,106,14
20898,0,0,53,7
20899,0,0,42,7
20900,0,0,7,185
20901,0,0,138,23
20902,0,0,165,11
20903,0,0,178,4
20904,0,0,52,64
20905,0,0,2,188
20906,0,0,3,191
20907,0,0,4,137
20908,3535,3677,8,72
20909,0,0,13,54
20910,0,0,4,98
20911,0,0,82,50
20912,0,0,443,8
20913,0,0,226,7
20914,0,0,186,6
20915,0,0,178,5
20916,0,0,23,55
20917,0,0,7,21
20918,0,0,205,21
20919,0,0,24,58
20920,0,0,2,123
20921,0,0,3,316
20922,0,0,1,527
20923,0,0,2,369
20924,3535,3677,11,65
20925,0,0,8,39
20926,0,0,4,126
20927,0,0,6,106
20928,0,0,395,30
20929,0,0,403,7
20930,0,0,425,6
20931,0,0,104,7
20932,0,0,58,9
20933,0,0,166,9
20934,0,0,323,12
20935,0,0,132,11
20936,0,0,57,11
20937,0,0,59,55
20938,0,0,69,51
20939,0,0,8,35
20940,3535,3677,3,178
20941,0,0,4,118
20942,0,0,16,44
20943,0,0,6,72
20944,0,0,5,194
20945,0,0,8,70
20946,0,0,3,255
20947,0,0,2,369
20948,0,0,1,588
20949,0,0,1,430
20950,0,0,1,437
20951,0,0,1,534
20952,0,0,1,705
20953,0,0,1,528
20954,0,0,3,299
20955,0,0,41,82
20956,3535,3677,95,13
20957,0,0,36,16
20958,0,0,6,98
20959,0,0,7,98
20960,0,0,9,79
20961,0,0,10,123
20962,0,0,73,109
20963,0,0,2,361
20964,0,0,6,239
20965,0,0,3,292
20966,0,0,1,626
20967,0,0,2,537
20968,0,0,4,169
20969,0,0,5,97
20970,0,0,5,54
20971,0,0,10,17
20972,3535,3677,464,8
20973,0,0,440,46
20974,0,0,213,211
20975,0,0,427,38
20976,0,0,585,7
20977,0,0,72,75
20978,0,0,2,247
20979,0,0,3,194
20980,0,0,9,77
20981,0,0,48,68
20982,0,0,1,434
20983,0,0,3,447
20984,0,0,85,309
20985,0,0,28,21
20986,0,0,16,64
20987,0,0,17,92
20988,3535,3677,2,497
20989,0,0,1,521
20990,0,0,6,243
20991,0,0,6,101
20992,0,0,3,249
20993,0,0,1,336
20994,0,0,4,324
20995,0,0,2,262
20996,0,0,1,813
20997,0,0,1,752
20998,0,0,30,250
20999,0,0,11,159
21000,0,0,1,397
21001,0,0,6,145
21002,0,0,147,17
21003,0,0,128,6
21004,3535,3677,36,12
21005,0,0,92,7
21006,0,0,40,18
21007,0,0,30,17
21008,0,0,48,11
21009,0,0,153,9
21010,0,0,149,7
21011,0,0,175,34
21012,0,0,4,289
21013,0,0,1,537
21014,0,0,1,488
21015,0,0,1,621
21016,0,0,2,383
21017,0,0,1,345
21018,0,0,3,312
21019,0,0,2,315
21020,3535,3677,13,131
21021,0,0,5,59
21022,0,0,2,191
21023,0,0,4,184
21024,0,0,6,92
21025,0,0,3,241
21026,0,0,4,325
21027,0,0,5,125
21028,0,0,1,272
21029,0,0,1,327
21030,0,0,2,288
21031,0,0,2,294
21032,0,0,1,611
21033,0,0,3,406
21034,0,0,1,551
21035,0,0,1,542
21036,3535,3677,6,385
21037,0,0,1,344
21038,0,0,4,160
21039,0,0,1,297
21040,0,0,3,249
21041,0,0,2,191
21042,0,0,2,268
21043,0,0,1,614
21044,0,0,2,548
21045,0,0,5,567
21046,0,0,7,343
21047,0,0,1,374
21048,0,0,1,470
21049,0,0,1,327
21050,0,0,37,273
21051,0,0,220,3
21052,3535,3677,284,3
21053,0,0,283,13
21054,0,0,159,8
21055,0,0,146,46
21056,0,0,380,13
21057,0,0,304,79
21058,0,0,3,122
21059,0,0,3,324
21060,0,0,374,86
21061,0,0,239,59
21062,0,0,1,555
21063,0,0,1,793
21064,0,0,5,403
21065,0,0,18,194
21066,0,0,1,686
21067,0,0,1,897
21068,3535,3677,23,575
21069,0,0,4,177
21070,0,0,1,652
21071,0,0,0,1576
21072,0,0,1,1769
21073,0,0,1,1306
21074,0,0,1,1254
21075,0,0,2,1122
21076,0,0,4,1017
21077,0,0,3,795
21078,0,0,2,886
21079,0,0,2,819
21080,0,0,2,667
21081,0,0,2,444
21082,0,0,2,179
21083,0,0,52,85
21084,3535,3677,0,1056
21085,0,0,4,687
21086,0,0,12,89
21087,0,0,6,140
21088,0,0,1,1182
21089,0,0,1,1119
21090,0,0,91,392
21091,0,0,207,24
21092,0,0,51,86
21093,0,0,64,95
21094,0,0,426,7
21095,0,0,299,3
21096,0,0,63,9
21097,0,0,27,13
21098,0,0,390,6
21099,0,0,671,5
21100,3535,3677,467,5
21101,0,0,393,4
21102,0,0,523,3
21103,0,0,375,4
21104,0,0,305,6
21105,0,0,895,4
21106,0,0,829,4
21107,0,0,476,5
21108,0,0,470,6
21109,0,0,58,25
21110,0,0,14,67
21111,0,0,3,127
21112,0,0,3,169
21113,0,0,14,226
21114,0,0,6,319
21115,0,0,1,466
21116,3535,3677,3,312
21117,0,0,1,518
21118,0,0,1,390
21119,0,0,2,391
21120,0,0,5,95
21121,0,0,10,11
21122,0,0,4,26
21123,0,0,5,36
21124,0,0,458,9
21125,0,0,164,6
21126,0,0,24,8
21127,0,0,5,32
21128,0,0,2,115
21129,0,0,36,88
21130,0,0,1,172
21131,0,0,1,411
21132,3535,3677,6,236
21133,0,0,1,255
21134,0,0,1,168
21135,0,0,1,288
21136,0,0,6,729
21137,0,0,2,354
21138,0,0,7,106
21139,0,0,9,67
21140,0,0,5,604
21141,0,0,21,331
21142,0,0,34,143
21143,0,0,25,82
21144,0,0,32,10
21145,0,0,35,9
21146,0,0,55,7
21147,0,0,310,5
21148,3535,3677,104,10
21149,0,0,39,11
21150,0,0,30,55
21151,0,0,74,41
21152,0,0,12,48
21153,0,0,37,20
21154,0,0,143,9
21155,0,0,296,6
21156,0,0,305,4
21157,0,0,128,6
21158,0,0,52,15
21159,0,0,18,23
21160,0,0,18,52
21161,0,0,264,5
21162,0,0,461,5
21163,0,0,183,9
21164,3535,3677,192,8
21165,0,0,180,3
21166,0,0,208,6
21167,0,0,305,6
21168,0,0,582,4
21169,0,0,635,6
21170,0,0,335,22
21171,0,0,21,82
21172,0,0,66,137
21173,0,0,28,13
21174,0,0,14,61
21175,0,0,27,12
21176,0,0,9,60
21177,0,0,4,262
21178,0,0,4,257
21179,0,0,3,255
21180,3535,3677,16,263
21181,0,0,6,132
21182,0,0,80,55
21183,0,0,186,3
21184,0,0,117,28
21185,0,0,131,27
21186,0,0,258,2
21187,0,0,96,41
21188,0,0,55,107
21189,0,0,73,44
21190,0,0,94,253
21191,0,0,29,38
21192,0,0,18,88
21193,0,0,22,60
21194,0,0,68,27
21195,0,0,232,5
21196,3535,3677,66,27
21197,0,0,83,17
21198,0,0,328,5
21199,0,0,453,5
21200,0,0,520,4
21201,0,0,501,4
21202,0,0,402,4
21203,0,0,108,16
21204,0,0,135,13
21205,0,0,62,43
21206,0,0,91,27
21207,0,0,6,112
21208,0,0,124,25
21209,0,0,138,12
21210,0,0,227,10
21211,0,0,26,9
21212,3535,3677,62,20
21213,0,0,151,30
21214,0,0,68,32
21215,0,0,23,41
21216,0,0,95,53
21217,0,0,64,16
21218,0,0,7,49
21219,0,0,4,68
21220,0,0,69,9
21221,0,0,55,8
21222,0,0,68,4
21223,0,0,57,4
21224,0,0,326,4
21225,0,0,147,4
21226,0,0,134,4
21227,0,0,28,8
21228,3535,3677,12,53
21229,0,0,9,24
21230,0,0,18,12
21231,0,0,44,65
21232,0,0,30,110
21233,0,0,29,66
21234,0,0,2,132
21235,0,0,2,104
21236,0,0,7,123
21237,0,0,6,105
21238,0,0,54,26
21239,0,0,47,38
21240,0,0,22,9
21241,0,0,21,10
21242,0,0,100,4
21243,0,0,193,6
21244,3535,3677,69,10
21245,0,0,57,7
21246,0,0,231,9
21247,0,0,152,4
21248,0,0,14,37
21249,0,0,8,103
21250,0,0,11,71
21251,0,0,4,133
21252,0,0,27,156
21253,0,0,8,169
21254,0,0,2,532
21255,0,0,1,681
21256,0,0,189,639
21257,0,0,19,126
21258,0,0,27,148
21259,0,0,7,321
21260,3535,3677,241,100
21261,0,0,97,96
21262,0,0,13,139
21263,0,0,2,410
21264,0,0,38,185
21265,0,0,45,59
21266,0,0,109,39
21267,0,0,31,17
21268,0,0,272,24
21269,0,0,305,370
21270,0,0,35,318
21271,0,0,12,191
21272,0,0,12,201
21273,0,0,12,289
21274,0,0,9,225
21275,0,0,4,366
21276,3535,3677,83,69
21277,0,0,73,11
21278,0,0,268,6
21279,0,0,220,7
21280,0,0,209,13
21281,0,0,190,3
21282,0,0,139,34
21283,0,0,366,28
21284,0,0,3,362
21285,0,0,15,289
21286,0,0,94,133
21287,0,0,165,8
21288,0,0,47,16
21289,0,0,171,7
21290,0,0,407,6
21291,0,0,522,6
21292,3535,3677,189,8
21293,0,0,238,5
21294,0,0,70,7
21295,0,0,45,35
21296,0,0,75,11
21297,0,0,185,4
21298,0,0,65,29
21299,0,0,1,244
21300,0,0,9,114
21301,0,0,2,118
21302,0,0,4,205
21303,0,0,2,130
21304,0,0,91,53
21305,0,0,89,5
21306,0,0,102,7
21307,0,0,19,8
21308,3535,3677,85,13
21309,0,0,37,54
21310,0,0,2,113
21311,0,0,3,81
21312,0,0,29,53
21313,0,0,18,10
21314,0,0,4,102
21315,0,0,1,244
21316,0,0,20,141
21317,0,0,6,97
21318,0,0,1,224
21319,0,0,7,87
21320,0,0,31,60
21321,0,0,16,31
21322,0,0,1,158
21323,0,0,1,113
21324,3535,3677,3,106
21325,0,0,13,148
21326,0,0,26,76
21327,0,0,1,165
21328,0,0,8,41
21329,0,0,8,42
21330,0,0,64,22
21331,0,0,108,10
21332,0,0,218,24
21333,0,0,456,4
21334,0,0,241,9
21335,0,0,314,8
21336,0,0,11,65
21337,0,0,87,8
21338,0,0,545,5
21339,0,0,878,4
21340,3535,3677,280,5
21341,0,0,240,8
21342,0,0,127,37
21343,0,0,154,40
21344,0,0,24,51
21345,0,0,25,42
21346,0,0,13,65
21347,0,0,126,34
21348,0,0,22,11
21349,0,0,12,126
21350,0,0,26,216
21351,0,0,6,83
21352,0,0,167,3
21353,0,0,413,4
21354,0,0,250,5
21355,0,0,472,5
21356,3535,3677,199,11
21357,0,0,25,12
21358,0,0,164,4
21359,0,0,64,10
21360,0,0,437,15
21361,0,0,300,7
21362,0,0,262,10
21363,0,0,30,82
21364,0,0,216,51
21365,0,0,42,83
21366,0,0,6,428
21367,0,0,0,653
21368,0,0,3,403
21369,0,0,1,678
21370,0,0,2,1099
21371,0,0,10,837
21372,3535,3677,15,828
21373,0,0,30,480
21374,0,0,25,535
21375,0,0,3,341
21376,0,0,15,217
21377,0,0,16,70
21378,0,0,109,137
21379,0,0,174,31
21380,0,0,12,210
21381,0,0,42,219
21382,0,0,7,168
21383,0,0,12,117
21384,0,0,2,329
21385,0,0,14,147
21386,0,0,199,4
21387,0,0,472,4
21388,3535,3677,353,5
21389,0,0,62,19
21390,0,0,333,5
21391,0,0,91,7
21392,0,0,7,75
21393,0,0,72,8
21394,0,0,68,9
21395,0,0,20,118
21396,0,0,3,267
21397,0,0,2,536
21398,0,0,1,698
21399,0,0,1,1063
21400,0,0,2,504
21401,0,0,0,670
21402,0,0,1,659
21403,0,0,1,860
21404,3535,3677,2,503
21405,0,0,0,515
21406,0,0,0,1022
21407,0,0,1,762
21408,0,0,1,320
21409,0,0,1,306
21410,0,0,1,547
21411,0,0,1,562
21412,0,0,1,304
21413,0,0,0,326
21414,0,0,1,369
21415,0,0,1,383
21416,0,0,0,509
21417,0,0,0,586
21418,0,0,1,545
21419,0,0,1,578
21420,3535,3677,1,579
21421,0,0,1,574
21422,0,0,1,473
21423,0,0,1,445
21424,0,0,1,379
21425,0,0,1,430
21426,0,0,1,487
21427,0,0,1,222
21428,0,0,9,464
21429,0,0,5,258
21430,0,0,179,71
21431,0,0,246,10
21432,0,0,23,88
21433,0,0,22,65
21434,0,0,115,18
21435,0,0,391,8
21436,3535,3677,84,31
21437,0,0,31,25
21438,0,0,8,78
21439,0,0,8,157
21440,0,0,3,299
21441,0,0,1,639
21442,0,0,2,498
21443,0,0,2,471
21444,0,0,99,162
21445,0,0,228,214
21446,0,0,131,10
21447,0,0,54,29
21448,0,0,127,39
21449,0,0,108,7
21450,0,0,192,3
21451,0,0,99,42
21452,3535,3677,5,172
21453,0,0,4,317
21454,0,0,3,417
21455,0,0,2,488
21456,0,0,4,284
21457,0,0,7,223
21458,0,0,1,464
21459,0,0,1,401
21460,0,0,9,162
21461,0,0,4,248
21462,0,0,1,365
21463,0,0,1,378
21464,0,0,1,663
21465,0,0,0,822
21466,0,0,1,559
21467,0,0,4,411
21468,3535,3677,6,197
21469,0,0,6,91
21470,0,0,51,34
21471,0,0,28,21
21472,0,0,151,4
21473,0,0,364,5
21474,0,0,535,3
21475,0,0,562,4
21476,0,0,154,4
21477,0,0,251,5
21478,0,0,656,1
21479,0,0,696,1
21480,0,0,612,5
21481,0,0,465,4
21482,0,0,376,5
21483,0,0,366,6
21484,3535,3677,377,6
21485,0,0,410,3
21486,0,0,441,4
21487,0,0,319,5
21488,0,0,414,3
21489,0,0,263,3
21490,0,0,21,119
21491,0,0,1,437
21492,0,0,61,163
21493,0,0,1,324
21494,0,0,24,169
21495,0,0,1,350
21496,0,0,192,77
21497,0,0,44,36
21498,0,0,5,95
21499,0,0,1,280
21500,3535,3677,166,59
21501,0,0,48,19
21502,0,0,20,42
21503,0,0,13,209
21504,0,0,249,24
21505,0,0,45,35
21506,0,0,18,88
21507,0,0,2,147
21508,0,0,47,60
21509,0,0,55,8
21510,0,0,192,5
21511,0,0,89,6
21512,0,0,373,4
21513,0,0,154,6
21514,0,0,148,14
21515,0,0,26,16
21516,3535,3677,18,58
21517,0,0,24,33
21518,0,0,92,13
21519,0,0,170,10
21520,0,0,36,17
21521,0,0,87,15
21522,0,0,521,7
21523,0,0,618,6
21524,0,0,225,48
21525,0,0,204,19
21526,0,0,161,7
21527,0,0,304,7
21528,0,0,37,112
21529,0,0,57,25
21530,0,0,343,6
21531,0,0,322,6
21532,3535,3677,187,14
21533,0,0,259,22
21534,0,0,381,3
21535,0,0,419,4
21536,0,0,377,3
21537,0,0,615,4
21538,0,0,596,3
21539,0,0,418,5
21540,0,0,414,2
21541,0,0,374,2
21542,0,0,76,8
21543,0,0,82,4
21544,0,0,56,7
21545,0,0,80,4
21546,0,0,236,3
21547,0,0,307,3
21548,3535,3677,484,3
21549,0,0,83,22
21550,0,0,40,74
21551,0,0,21,129
21552,0,0,126,60
21553,0,0,7,211
21554,0,0,1,511
21555,0,0,3,483
21556,0,0,192,129
21557,0,0,32,28
21558,0,0,8,112
21559,0,0,22,64
21560,0,0,393,14
21561,0,0,465,1
21562,0,0,616,2
21563,0,0,323,5
21564,3535,3677,142,7
21565,0,0,286,3
21566,0,0,510,2
21567,0,0,605,7
21568,0,0,237,5
21569,0,0,260,3
21570,0,0,486,3
21571,0,0,294,4
21572,0,0,293,1
21573,0,0,497,2
21574,0,0,739,1
21575,0,0,603,3
21576,0,0,244,3
21577,0,0,345,2
21578,0,0,292,5
21579,0,0,203,3
21580,3535,3677,336,7
21581,0,0,467,3
21582,0,0,355,3
21583,0,0,266,12
21584,0,0,357,5
21585,0,0,886,1
21586,0,0,359,5
21587,0,0,70,104
21588,0,0,317,37
21589,0,0,290,6
21590,0,0,281,9
21591,0,0,128,9
21592,0,0,426,8
21593,0,0,336,5
21594,0,0,351,8
21595,0,0,63,9
21596,3535,3677,66,13
21597,0,0,228,5
21598,0,0,104,11
21599,0,0,6,41
21600,0,0,42,30
21601,0,0,4,81
21602,0,0,11,59
21603,0,0,9,96
21604,0,0,369,9
21605,0,0,242,9
21606,0,0,42,7
21607,0,0,33,5
21608,0,0,366,8
21609,0,0,493,3
21610,0,0,446,5
21611,0,0,212,7
21612,3535,3677,138,5
21613,0,0,309,4
21614,0,0,339,4
21615,0,0,186,5
21616,0,0,264,5
21617,0,0,436,5
21618,0,0,335,6
21619,0,0,190,6
21620,0,0,251,7
21621,0,0,449,4
21622,0,0,335,6
21623,0,0,204,6
21624,0,0,151,7
21625,0,0,31,7
21626,0,0,33,6
21627,0,0,443,5
21628,3535,3677,270,4
21629,0,0,369,9
21630,0,0,500,4
21631,0,0,505,5
21632,0,0,788,3
21633,0,0,893,7
21634,0,0,680,12
21635,0,0,101,20
21636,0,0,172,8
21637,0,0,17,19
21638,0,0,3,228
21639,0,0,1,334
21640,0,0,9,44
21641,0,0,5,35
21642,0,0,8,40
21643,0,0,19,52
21644,3535,3677,64,46
21645,0,0,81,21
21646,0,0,18,127
21647,0,0,2,279
21648,0,0,1,226
21649,0,0,44,135
21650,0,0,51,194
21651,0,0,2,187
21652,0,0,15,50
21653,0,0,114,5
21654,0,0,270,6
21655,0,0,442,6
21656,0,0,387,12
21657,0,0,34,66
21658,0,0,3,184
21659,0,0,14,102
21660,3535,3677,4,114
21661,0,0,37,59
21662,0,0,31,38
21663,0,0,6,78
21664,0,0,143,37
21665,0,0,418,7
21666,0,0,229,4
21667,0,0,102,6
21668,0,0,164,17
21669,0,0,404,4
21670,0,0,810,2
21671,0,0,731,2
21672,0,0,416,5
21673,0,0,340,6
21674,0,0,580,6
21675,0,0,609,3
21676,3535,3677,104,22
21677,0,0,3,73
21678,0,0,4,116
21679,0,0,49,15
21680,0,0,12,66
21681,0,0,65,16
21682,0,0,206,9
21683,0,0,65,45
21684,0,0,239,24
21685,0,0,87,7
21686,0,0,245,9
21687,0,0,110,14
21688,0,0,286,19
21689,0,0,178,4
21690,0,0,229,9
21691,0,0,68,9
21692,3535,3677,11,94
21693,0,0,25,8
21694,0,0,30,15
21695,0,0,3,35
21696,0,0,137,6
21697,0,0,450,6
21698,0,0,242,5
21699,0,0,25,107
21700,0,0,89,120
21701,0,0,145,5
21702,0,0,108,6
21703,0,0,54,9
21704,0,0,361,6
21705,0,0,435,4
21706,0,0,192,10
21707,0,0,11,61
21708,3535,3677,66,59
21709,0,0,81,6
21710,0,0,73,7
21711,0,0,187,7
21712,0,0,223,6
21713,0,0,190,7
21714,0,0,170,6
21715,0,0,108,6
21716,0,0,67,7
21717,0,0,23,23
21718,0,0,28,17
21719,0,0,10,36
21720,0,0,2,304
21721,0,0,4,152
21722,0,0,55,102
21723,0,0,11,47
21724,3535,3677,2,86
21725,0,0,19,123
21726,0,0,3,254
21727,0,0,1,570
21728,0,0,2,248
21729,0,0,3,111
21730,0,0,6,80
21731,0,0,1,289
21732,0,0,36,85
21733,0,0,29,10
21734,0,0,111,4
21735,0,0,18,13
21736,0,0,5,136
21737,0,0,2,350
21738,0,0,2,260
21739,0,0,2,254
21740,3535,3677,44,48
21741,0,0,20,19
21742,0,0,174,10
21743,0,0,50,22
21744,0,0,499,6
21745,0,0,357,6
21746,0,0,88,14
21747,0,0,19,170
21748,0,0,56,97
21749,0,0,9,25
21750,0,0,22,31
21751,0,0,13,56
21752,0,0,143,24
21753,0,0,44,26
21754,0,0,50,13
21755,0,0,59,19
21756,3535,3677,4,391
21757,0,0,2,258
21758,0,0,10,81
21759,0,0,22,22
21760,0,0,14,228
21761,0,0,89,67
21762,0,0,185,32
21763,0,0,336,4
21764,0,0,68,27
21765,0,0,91,27
21766,0,0,161,7
21767,0,0,130,3
21768,0,0,22,76
21769,0,0,3,175
21770,0,0,17,71
21771,0,0,6,106
21772,3535,3677,3,210
21773,0,0,1,329
21774,0,0,2,183
21775,0,0,13,159
21776,0,0,94,6
21777,0,0,122,5
21778,0,0,25,13
21779,0,0,1,194
21780,0,0,21,124
21781,0,0,4,57
21782,0,0,4,88
21783,0,0,2,93
21784,0,0,91,30
21785,0,0,14,57
21786,0,0,3,146
21787,0,0,2,140
21788,3535,3677,14,54
21789,0,0,6,245
21790,0,0,1,304
21791,0,0,1,266
21792,0,0,67,62
21793,0,0,26,25
21794,0,0,6,88
21795,0,0,3,129
21796,0,0,28,73
21797,0,0,4,124
21798,0,0,1,211
21799,0,0,2,121
21800,0,0,20,37
21801,0,0,35,31
21802,0,0,3,120
21803,0,0,10,44
21804,3535,3677,34,14
21805,0,0,33,19
21806,0,0,52,5
21807,0,0,46,17
21808,0,0,56,42
21809,0,0,179,12
21810,0,0,189,11
21811,0,0,169,4
21812,0,0,18,46
21813,0,0,19,246
21814,0,0,113,14
21815,0,0,17,29
21816,0,0,2,463
21817,0,0,16,93
21818,0,0,64,33
21819,0,0,189,3
21820,3535,3677,339,3
21821,0,0,404,0
21822,0,0,357,1
21823,0,0,321,0
21824,0,0,108,13
21825,0,0,186,4
21826,0,0,52,22
21827,0,0,18,27
21828,0,0,2,405
21829,0,0,1,441
21830,0,0,1,203
21831,0,0,2,128
21832,0,0,16,23
21833,0,0,15,9
21834,0,0,63,8
21835,0,0,80,3
21836,3535,3677,196,1
21837,0,0,23,19
21838,0,0,160,2
21839,0,0,235,2
21840,0,0,182,5
21841,0,0,151,8
21842,0,0,14,25
21843,0,0,5,110
21844,0,0,35,78
21845,0,0,163,1
21846,0,0,171,1
21847,0,0,38,8
21848,0,0,264,1
21849,0,0,228,0
21850,0,0,193,1
21851,0,0,22,25
21852,3535,3677,22,48
21853,0,0,9,28
21854,0,0,2,199
21855,0,0,5,192
21856,0,0,1,352
21857,0,0,1,207
21858,0,0,3,108
21859,0,0,5,49
21860,0,0,62,37
21861,0,0,55,7
21862,0,0,81,7
21863,0,0,115,3
21864,0,0,47,17
21865,0,0,160,2
21866,0,0,113,8
21867,0,0,160,4
21868,3535,3677,68,25
21869,0,0,11,38
21870,0,0,5,49
21871,0,0,12,18
21872,0,0,119,7
21873,0,0,197,3
21874,0,0,68,17
21875,0,0,9,196
21876,0,0,3,174
21877,0,0,19,110
21878,0,0,4,221
21879,0,0,6,93
21880,0,0,99,23
21881,0,0,70,29
21882,0,0,6,84
21883,0,0,3,193
21884,3535,3677,57,90
21885,0,0,40,28
21886,0,0,24,13
21887,0,0,56,22
21888,0,0,20,27
21889,0,0,16,22
21890,0,0,65,40
21891,0,0,4,124
21892,0,0,46,65
21893,0,0,51,19
21894,0,0,23,29
21895,0,0,15,35
21896,0,0,175,15
21897,0,0,70,7
21898,0,0,126,12
21899,0,0,201,2
21900,3535,3677,275,2
21901,0,0,370,2
21902,0,0,120,3
21903,0,0,268,2
21904,0,0,50,15
21905,0,0,16,10
21906,0,0,35,22
21907,0,0,22,10
21908,0,0,13,318
21909,0,0,8,178
21910,0,0,4,158
21911,0,0,8,50
21912,0,0,3,224
21913,0,0,2,166
21914,0,0,12,102
21915,0,0,147,15
21916,3535,3677,55,15
21917,0,0,11,44
21918,0,0,6,68
21919,0,0,74,44
21920,0,0,194,10
21921,0,0,81,21
21922,0,0,58,20
21923,0,0,16,15
21924,0,0,133,13
21925,0,0,395,1
21926,0,0,363,0
21927,0,0,431,1
21928,0,0,390,1
21929,0,0,290,1
21930,0,0,656,1
21931,0,0,478,0
21932,3535,3677,538,47
21933,0,0,315,43
21934,0,0,135,3
21935,0,0,14,145
21936,0,0,9,181
21937,0,0,21,48
21938,0,0,6,121
21939,0,0,5,74
21940,0,0,17,58
21941,0,0,20,73
21942,0,0,76,42
21943,0,0,136,5
21944,0,0,204,2
21945,0,0,310,1
21946,0,0,240,1
21947,0,0,187,60
21948,3535,3677,3,202
21949,0,0,5,134
21950,0,0,9,27
21951,0,0,4,95
21952,0,0,12,108
21953,0,0,8,84
21954,0,0,49,43
21955,0,0,58,50
21956,0,0,20,92
21957,0,0,43,26
21958,0,0,207,5
21959,0,0,233,1
21960,0,0,24,11
21961,0,0,120,3
21962,0,0,210,2
21963,0,0,168,5
21964,3535,3677,21,49
21965,0,0,9,82
21966,0,0,2,83
21967,0,0,2,113
21968,0,0,31,38
21969,0,0,70,9
21970,0,0,94,48
21971,0,0,2,180
