,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
4739,2.1831.079,1.975554,4,8
4740,2.1831.079,1.975554,0,176
4741,2.1831.079,1.975554,0,552
4742,2.1831.079,1.975554,8,116
4743,2.1831.079,1.975554,4,304
4744,2.1831.079,1.975554,8,280
4745,2.1831.079,1.975554,8,228
4746,2.1831.079,1.975554,12,208
4747,2.1831.079,1.975554,0,184
4748,2.1831.079,1.975554,32,224
4749,2.1831.079,1.975554,0,204
4750,2.1831.079,1.975554,8,108
4751,2.1831.079,1.975554,0,180
4752,2.141906,1.970559,0,280
4753,2.141906,1.970559,0,156
4754,2.141906,1.970559,0,176
4755,2.141906,1.970559,0,360
4756,2.141906,1.970559,4,180
4757,2.141906,1.970559,0,140
4758,2.141906,1.970559,0,168
4759,2.141906,1.970559,0,184
4760,2.141906,1.970559,0,44
4761,2.141906,1.970559,0,340
4762,2.141906,1.970559,4,80
4763,2.141906,1.970559,0,52
4764,2.141906,1.970559,28,80
4765,2.141906,1.970559,12,164
4766,2.141906,1.970559,52,24
4767,2.141906,1.970559,20,40
4768,1.995975,2.027549,12,380
4769,1.995975,2.027549,4,136
4770,1.995975,2.027549,112,120
4771,1.995975,2.027549,148,16
4772,1.995975,2.027549,0,292
4773,1.995975,2.027549,20,288
4774,1.995975,2.027549,24,68
4775,1.995975,2.027549,92,12
4776,1.995975,2.027549,52,4
4777,1.995975,2.027549,80,8
4778,1.995975,2.027549,8,144
4779,1.995975,2.027549,0,632
4780,1.995975,2.027549,0,888
4781,1.995975,2.027549,0,656
4782,1.995975,2.027549,0,616
4783,1.995975,2.027549,4,104
4784,2.034713,1.982507,84,120
4785,2.034713,1.982507,8,312
4786,2.034713,1.982507,4,440
4787,2.034713,1.982507,0,248
4788,2.034713,1.982507,0,444
4789,2.034713,1.982507,48,12
4790,2.034713,1.982507,308,4
4791,2.034713,1.982507,32,4
4792,2.034713,1.982507,544,4
4793,2.034713,1.982507,4,4
4794,2.034713,1.982507,156,4
4795,2.034713,1.982507,332,0
4796,2.034713,1.982507,336,0
4797,2.034713,1.982507,24,4
4798,2.034713,1.982507,76,4
4799,2.034713,1.982507,8,8
4800,2.142944,2.037519,536,4
4801,2.142944,2.037519,456,0
4802,2.142944,2.037519,328,4
4803,2.142944,2.037519,32,4
4804,2.142944,2.037519,0,8
4805,2.142944,2.037519,0,8
4806,2.142944,2.037519,4,32
4807,2.142944,2.037519,0,92
4808,2.142944,2.037519,12,12
4809,2.142944,2.037519,0,16
4810,2.142944,2.037519,4,12
4811,2.142944,2.037519,0,40
4812,2.142944,2.037519,0,328
4813,2.142944,2.037519,0,276
4814,2.142944,2.037519,0,72
4815,2.142944,2.037519,0,60
4816,2.137989,2.021518,12,24
4817,2.137989,2.021518,0,4
4818,2.137989,2.021518,4,16
4819,2.137989,2.021518,0,24
4820,2.137989,2.021518,0,108
4821,2.137989,2.021518,0,116
4822,2.137989,2.021518,0,140
4823,2.137989,2.021518,0,316
4824,2.137989,2.021518,0,472
4825,2.137989,2.021518,0,740
4826,2.137989,2.021518,0,320
4827,2.137989,2.021518,0,144
4828,2.137989,2.021518,60,8
4829,2.137989,2.021518,12,72
4830,2.137989,2.021518,0,216
4831,2.137989,2.021518,0,204
4832,2.1491.159,2.089550,0,184
4833,2.1491.159,2.089550,0,412
4834,2.1491.159,2.089550,0,364
4835,2.1491.159,2.089550,0,420
4836,2.1491.159,2.089550,0,36
4837,2.1491.159,2.089550,0,104
4838,2.1491.159,2.089550,0,132
4839,2.1491.159,2.089550,4,80
4840,2.1491.159,2.089550,84,12
4841,2.1491.159,2.089550,56,4
4842,2.1491.159,2.089550,16,8
4843,2.1491.159,2.089550,8,4
4844,2.1491.159,2.089550,348,0
4845,2.1491.159,2.089550,84,4
4846,2.1491.159,2.089550,24,204
4847,2.1491.159,2.089550,0,500
4848,2.1781.164,2.094598,36,268
4849,2.1781.164,2.094598,0,616
4850,2.1781.164,2.094598,12,180
4851,2.1781.164,2.094598,8,128
4852,2.1781.164,2.094598,0,132
4853,2.1781.164,2.094598,4,180
4854,2.1781.164,2.094598,0,192
4855,2.1781.164,2.094598,0,36
4856,2.1781.164,2.094598,244,4
4857,2.1781.164,2.094598,136,8
4858,2.1781.164,2.094598,44,8
4859,2.1781.164,2.094598,0,112
4860,2.1781.164,2.094598,36,24
4861,2.1781.164,2.094598,12,20
4862,2.1781.164,2.094598,4,4
4863,2.1781.164,2.094598,0,8
4864,2.2081.246,2.010526,0,272
4865,2.2081.246,2.010526,0,260
4866,2.2081.246,2.010526,16,12
4867,2.2081.246,2.010526,0,4
4868,2.2081.246,2.010526,8,156
4869,2.2081.246,2.010526,8,8
4870,2.2081.246,2.010526,0,52
4871,2.2081.246,2.010526,28,64
4872,2.2081.246,2.010526,4,152
4873,2.2081.246,2.010526,0,208
4874,2.2081.246,2.010526,0,296
4875,2.2081.246,2.010526,0,380
4876,2.2081.246,2.010526,20,88
4877,2.2081.246,2.010526,4,224
4878,2.2081.246,2.010526,4,132
4879,2.2081.246,2.010526,0,252
4880,2.1881.094,1.948531,112,92
4881,2.1881.094,1.948531,36,104
4882,2.1881.094,1.948531,4,72
4883,2.1881.094,1.948531,4,48
4884,2.1881.094,1.948531,8,44
4885,2.1881.094,1.948531,8,128
4886,2.1881.094,1.948531,0,208
4887,2.1881.094,1.948531,4,64
4888,2.1881.094,1.948531,32,196
4889,2.1881.094,1.948531,0,64
4890,2.1881.094,1.948531,0,112
4891,2.1881.094,1.948531,8,60
4892,2.1881.094,1.948531,16,84
4893,2.1881.094,1.948531,4,8
4894,2.1881.094,1.948531,8,48
4895,2.1881.094,1.948531,0,60
4896,2.087883,1.934477,76,68
4897,2.087883,1.934477,4,168
4898,2.087883,1.934477,0,172
4899,2.087883,1.934477,0,236
4900,2.087883,1.934477,88,36
4901,2.087883,1.934477,48,4
4902,2.087883,1.934477,48,28
4903,2.087883,1.934477,0,212
4904,2.087883,1.934477,8,44
4905,2.087883,1.934477,4,4
4906,2.087883,1.934477,4,4
4907,2.087883,1.934477,4,36
4908,2.087883,1.934477,0,364
4909,2.087883,1.934477,4,44
4910,2.087883,1.934477,0,160
4911,2.087883,1.934477,4,60
4912,2.1371.273,1.965460,4,4
4913,2.1371.273,1.965460,4,4
4914,2.1371.273,1.965460,200,4
4915,2.1371.273,1.965460,96,4
4916,2.1371.273,1.965460,24,16
4917,2.1371.273,1.965460,4,12
4918,2.1371.273,1.965460,472,4
4919,2.1371.273,1.965460,112,8
4920,2.1371.273,1.965460,180,268
4921,2.1371.273,1.965460,356,4
4922,2.1371.273,1.965460,796,4
4923,2.1371.273,1.965460,600,4
4924,2.1371.273,1.965460,8,180
4925,2.1371.273,1.965460,52,108
4926,2.1371.273,1.965460,140,4
4927,2.1371.273,1.965460,156,8
4928,2.1251.241,2.043452,16,8
4929,2.1251.241,2.043452,80,8
4930,2.1251.241,2.043452,60,8
4931,2.1251.241,2.043452,8,24
4932,2.1251.241,2.043452,8,20
4933,2.1251.241,2.043452,4,8
4934,2.1251.241,2.043452,188,8
4935,2.1251.241,2.043452,4,4
4936,2.1251.241,2.043452,496,4
4937,2.1251.241,2.043452,408,4
4938,2.1251.241,2.043452,848,0
4939,2.1251.241,2.043452,400,4
4940,2.1251.241,2.043452,928,0
4941,2.1251.241,2.043452,896,0
4942,2.1251.241,2.043452,400,8
4943,2.1251.241,2.043452,104,704
4944,2.0751.121,2.040515,16,408
4945,2.0751.121,2.040515,0,764
4946,2.0751.121,2.040515,0,924
4947,2.0751.121,2.040515,56,124
4948,2.0751.121,2.040515,100,8
4949,2.0751.121,2.040515,24,8
4950,2.0751.121,2.040515,68,28
4951,2.0751.121,2.040515,4,84
4952,2.0751.121,2.040515,104,20
4953,2.0751.121,2.040515,200,0
4954,2.0751.121,2.040515,128,4
4955,2.0751.121,2.040515,8,44
4956,2.0751.121,2.040515,92,20
4957,2.0751.121,2.040515,88,4
4958,2.0751.121,2.040515,24,20
4959,2.0751.121,2.040515,4,76
4960,2.0041.178,2.074506,0,336
4961,2.0041.178,2.074506,0,528
4962,2.0041.178,2.074506,0,612
4963,2.0041.178,2.074506,0,764
4964,2.0041.178,2.074506,0,572
4965,2.0041.178,2.074506,0,400
4966,2.0041.178,2.074506,12,252
4967,2.0041.178,2.074506,188,4
4968,2.0041.178,2.074506,148,4
4969,2.0041.178,2.074506,372,0
4970,2.0041.178,2.074506,464,0
4971,2.0041.178,2.074506,272,0
4972,2.0041.178,2.074506,624,0
4973,2.0041.178,2.074506,572,0
4974,2.0041.178,2.074506,236,4
4975,2.0041.178,2.074506,28,88
4976,2.0301.007,1.969426,0,28
4977,2.0301.007,1.969426,48,76
4978,2.0301.007,1.969426,8,308
4979,2.0301.007,1.969426,4,40
4980,2.0301.007,1.969426,108,4
4981,2.0301.007,1.969426,200,4
4982,2.0301.007,1.969426,144,48
4983,2.0301.007,1.969426,0,260
4984,2.0301.007,1.969426,376,100
4985,2.0301.007,1.969426,4,24
4986,2.0301.007,1.969426,12,12
4987,2.0301.007,1.969426,0,308
4988,2.0301.007,1.969426,16,100
4989,2.0301.007,1.969426,0,108
4990,2.0301.007,1.969426,0,184
4991,2.0301.007,1.969426,4,296
4992,2.0191.092,1.947463,200,44
4993,2.0191.092,1.947463,16,24
4994,2.0191.092,1.947463,0,208
4995,2.0191.092,1.947463,0,536
4996,2.0191.092,1.947463,0,320
4997,2.0191.092,1.947463,0,488
4998,2.0191.092,1.947463,0,656
4999,2.0191.092,1.947463,0,340
5000,2.0191.092,1.947463,64,8
5001,2.0191.092,1.947463,4,152
5002,2.0191.092,1.947463,0,380
5003,2.0191.092,1.947463,0,196
5004,2.0191.092,1.947463,12,152
5005,2.0191.092,1.947463,4,4
5006,2.0191.092,1.947463,60,4
5007,2.0191.092,1.947463,36,12
5008,2.049998,2.041518,12,40
5009,2.049998,2.041518,24,16
5010,2.049998,2.041518,16,8
5011,2.049998,2.041518,0,64
5012,2.049998,2.041518,4,380
5013,2.049998,2.041518,0,300
5014,2.049998,2.041518,4,160
5015,2.049998,2.041518,0,444
5016,2.049998,2.041518,32,600
5017,2.049998,2.041518,296,8
5018,2.049998,2.041518,404,4
5019,2.049998,2.041518,328,364
5020,2.049998,2.041518,92,28
5021,2.049998,2.041518,28,4
5022,2.049998,2.041518,8,8
5023,2.049998,2.041518,0,8
5024,2.0671.281,1.999422,20,8
5025,2.0671.281,1.999422,0,184
5026,2.0671.281,1.999422,0,452
5027,2.0671.281,1.999422,0,856
5028,2.0671.281,1.999422,4,172
5029,2.0671.281,1.999422,4,44
5030,2.0671.281,1.999422,0,124
5031,2.0671.281,1.999422,0,232
5032,2.0671.281,1.999422,144,4
5033,2.0671.281,1.999422,4,4
5034,2.0671.281,1.999422,0,8
5035,2.0671.281,1.999422,4,80
5036,2.0671.281,1.999422,92,12
5037,2.0671.281,1.999422,48,4
5038,2.0671.281,1.999422,124,4
5039,2.0671.281,1.999422,4,120
5040,2.1431.096,2.054489,0,264
5041,2.1431.096,2.054489,0,604
5042,2.1431.096,2.054489,0,636
5043,2.1431.096,2.054489,0,668
5044,2.1431.096,2.054489,108,96
5045,2.1431.096,2.054489,320,4
5046,2.1431.096,2.054489,4,12
5047,2.1431.096,2.054489,4,372
5048,2.1431.096,2.054489,4,588
5049,2.1431.096,2.054489,0,176
5050,2.1431.096,2.054489,44,8
5051,2.1431.096,2.054489,396,4
5052,2.1431.096,2.054489,872,4
5053,2.1431.096,2.054489,736,4
5054,2.1431.096,2.054489,388,4
5055,2.1431.096,2.054489,104,8
5056,1.985985,2.071481,0,352
5057,1.985985,2.071481,0,244
5058,1.985985,2.071481,32,52
5059,1.985985,2.071481,52,4
5060,1.985985,2.071481,4,104
5061,1.985985,2.071481,76,12
5062,1.985985,2.071481,292,4
5063,1.985985,2.071481,464,4
5064,1.985985,2.071481,44,8
5065,1.985985,2.071481,4,8
5066,1.985985,2.071481,92,4
5067,1.985985,2.071481,72,4
5068,1.985985,2.071481,116,8
5069,1.985985,2.071481,36,8
5070,1.985985,2.071481,4,120
5071,1.985985,2.071481,0,380
5072,2.1191.043,2.028490,0,416
5073,2.1191.043,2.028490,84,168
5074,2.1191.043,2.028490,4,132
5075,2.1191.043,2.028490,4,16
5076,2.1191.043,2.028490,384,4
5077,2.1191.043,2.028490,276,0
5078,2.1191.043,2.028490,4,12
5079,2.1191.043,2.028490,4,28
5080,2.1191.043,2.028490,72,156
5081,2.1191.043,2.028490,8,124
5082,2.1191.043,2.028490,4,104
5083,2.1191.043,2.028490,0,120
5084,2.1191.043,2.028490,60,76
5085,2.1191.043,2.028490,0,280
5086,2.1191.043,2.028490,0,312
5087,2.1191.043,2.028490,0,388
5088,2.084994,1.904503,392,4
5089,2.084994,1.904503,832,0
5090,2.084994,1.904503,412,0
5091,2.084994,1.904503,72,4
5092,2.084994,1.904503,292,4
5093,2.084994,1.904503,12,32
5094,2.084994,1.904503,8,68
5095,2.084994,1.904503,60,28
5096,2.084994,1.904503,200,24
5097,2.084994,1.904503,300,0
5098,2.084994,1.904503,308,4
5099,2.084994,1.904503,32,60
5100,2.084994,1.904503,8,72
5101,2.084994,1.904503,8,84
5102,2.084994,1.904503,32,12
5103,2.084994,1.904503,80,8
5104,2.1631.023,1.994513,100,20
5105,2.1631.023,1.994513,16,16
5106,2.1631.023,1.994513,124,0
5107,2.1631.023,1.994513,44,4
5108,2.1631.023,1.994513,172,4
5109,2.1631.023,1.994513,160,4
5110,2.1631.023,1.994513,20,8
5111,2.1631.023,1.994513,188,4
5112,2.1631.023,1.994513,200,228
5113,2.1631.023,1.994513,120,20
5114,2.1631.023,1.994513,196,4
5115,2.1631.023,1.994513,132,4
5116,2.1631.023,1.994513,60,100
5117,2.1631.023,1.994513,176,4
5118,2.1631.023,1.994513,68,4
5119,2.1631.023,1.994513,40,4
5120,2.2041.175,2.018513,784,4
5121,2.2041.175,2.018513,296,4
5122,2.2041.175,2.018513,192,40
5123,2.2041.175,2.018513,8,272
5124,2.2041.175,2.018513,20,200
5125,2.2041.175,2.018513,0,472
5126,2.2041.175,2.018513,0,540
5127,2.2041.175,2.018513,0,608
5128,2.2041.175,2.018513,272,20
5129,2.2041.175,2.018513,28,60
5130,2.2041.175,2.018513,4,16
5131,2.2041.175,2.018513,0,252
5132,2.2041.175,2.018513,4,284
5133,2.2041.175,2.018513,0,792
5134,2.2041.175,2.018513,0,1376
5135,2.2041.175,2.018513,0,1176
5136,2.1941.130,1.990576,0,732
5137,2.1941.130,1.990576,4,892
5138,2.1941.130,1.990576,0,952
5139,2.1941.130,1.990576,0,1088
5140,2.1941.130,1.990576,0,724
5141,2.1941.130,1.990576,0,968
5142,2.1941.130,1.990576,0,1232
5143,2.1941.130,1.990576,0,1188
5144,2.1941.130,1.990576,8,340
5145,2.1941.130,1.990576,8,48
5146,2.1941.130,1.990576,20,16
5147,2.1941.130,1.990576,44,4
5148,2.1941.130,1.990576,4,844
5149,2.1941.130,1.990576,0,704
5150,2.1941.130,1.990576,104,300
5151,2.1941.130,1.990576,136,108
5152,2.0961.187,1.916523,4,564
5153,2.0961.187,1.916523,32,320
5154,2.0961.187,1.916523,132,20
5155,2.0961.187,1.916523,672,4
5156,2.0961.187,1.916523,128,8
5157,2.0961.187,1.916523,92,4
5158,2.0961.187,1.916523,520,4
5159,2.0961.187,1.916523,540,8
5160,2.0961.187,1.916523,8,4
5161,2.0961.187,1.916523,512,4
5162,2.0961.187,1.916523,504,4
5163,2.0961.187,1.916523,216,4
5164,2.0961.187,1.916523,44,12
5165,2.0961.187,1.916523,12,36
5166,2.0961.187,1.916523,4,156
5167,2.0961.187,1.916523,4,264
5168,2.1951.164,1.925521,64,16
5169,2.1951.164,1.925521,140,20
5170,2.1951.164,1.925521,136,44
5171,2.1951.164,1.925521,88,16
5172,2.1951.164,1.925521,596,0
5173,2.1951.164,1.925521,508,0
5174,2.1951.164,1.925521,360,8
5175,2.1951.164,1.925521,12,180
5176,2.1951.164,1.925521,100,52
5177,2.1951.164,1.925521,0,160
5178,2.1951.164,1.925521,4,572
5179,2.1951.164,1.925521,0,876
5180,2.1951.164,1.925521,0,524
5181,2.1951.164,1.925521,0,612
5182,2.1951.164,1.925521,0,804
5183,2.1951.164,1.925521,0,688
5184,2.146925,1.953510,20,156
5185,2.146925,1.953510,184,64
5186,2.146925,1.953510,104,32
5187,2.146925,1.953510,4,128
5188,2.146925,1.953510,72,76
5189,2.146925,1.953510,0,52
5190,2.146925,1.953510,36,120
5191,2.146925,1.953510,0,344
5192,2.146925,1.953510,4,104
5193,2.146925,1.953510,4,20
5194,2.146925,1.953510,0,112
5195,2.146925,1.953510,0,184
5196,2.146925,1.953510,20,76
5197,2.146925,1.953510,12,36
5198,2.146925,1.953510,4,216
5199,2.146925,1.953510,4,356
5200,2.1931.158,1.986533,0,544
5201,2.1931.158,1.986533,0,544
5202,2.1931.158,1.986533,0,400
5203,2.1931.158,1.986533,4,116
5204,2.1931.158,1.986533,56,88
5205,2.1931.158,1.986533,100,0
5206,2.1931.158,1.986533,236,4
5207,2.1931.158,1.986533,104,80
5208,2.1931.158,1.986533,12,368
5209,2.1931.158,1.986533,428,0
5210,2.1931.158,1.986533,976,0
5211,2.1931.158,1.986533,728,0
5212,2.1931.158,1.986533,324,4
5213,2.1931.158,1.986533,88,4
5214,2.1931.158,1.986533,12,16
5215,2.1931.158,1.986533,4,24
5216,2.0911.076,1.989570,96,8
5217,2.0911.076,1.989570,4,104
5218,2.0911.076,1.989570,0,280
5219,2.0911.076,1.989570,0,52
5220,2.0911.076,1.989570,0,112
5221,2.0911.076,1.989570,16,236
5222,2.0911.076,1.989570,0,784
5223,2.0911.076,1.989570,0,912
5224,2.0911.076,1.989570,0,1000
5225,2.0911.076,1.989570,0,1068
5226,2.0911.076,1.989570,0,840
5227,2.0911.076,1.989570,0,544
5228,2.0911.076,1.989570,4,136
5229,2.0911.076,1.989570,0,24
5230,2.0911.076,1.989570,0,4
5231,2.0911.076,1.989570,4,4
5232,2.2201.172,2.047612,0,328
5233,2.2201.172,2.047612,56,92
5234,2.2201.172,2.047612,4,128
5235,2.2201.172,2.047612,80,56
5236,2.2201.172,2.047612,372,4
5237,2.2201.172,2.047612,396,4
5238,2.2201.172,2.047612,432,4
5239,2.2201.172,2.047612,280,4
5240,2.2201.172,2.047612,88,4
5241,2.2201.172,2.047612,460,4
5242,2.2201.172,2.047612,444,4
5243,2.2201.172,2.047612,136,4
5244,2.2201.172,2.047612,8,96
5245,2.2201.172,2.047612,4,12
5246,2.2201.172,2.047612,12,12
5247,2.2201.172,2.047612,4,12
5248,2.2171.151,1.986528,288,8
5249,2.2171.151,1.986528,852,0
5250,2.2171.151,1.986528,996,0
5251,2.2171.151,1.986528,508,0
5252,2.2171.151,1.986528,168,8
5253,2.2171.151,1.986528,0,204
5254,2.2171.151,1.986528,96,180
5255,2.2171.151,1.986528,20,168
5256,2.2171.151,1.986528,0,620
5257,2.2171.151,1.986528,0,532
5258,2.2171.151,1.986528,56,188
5259,2.2171.151,1.986528,20,56
5260,2.2171.151,1.986528,44,64
5261,2.2171.151,1.986528,0,436
5262,2.2171.151,1.986528,0,280
5263,2.2171.151,1.986528,0,264
5264,2.124895,2.045585,164,24
5265,2.124895,2.045585,440,4
5266,2.124895,2.045585,4,12
5267,2.124895,2.045585,0,4
5268,2.124895,2.045585,12,72
5269,2.124895,2.045585,100,8
5270,2.124895,2.045585,12,52
5271,2.124895,2.045585,0,260
5272,2.124895,2.045585,240,52
5273,2.124895,2.045585,144,4
5274,2.124895,2.045585,444,0
5275,2.124895,2.045585,184,4
5276,2.124895,2.045585,116,16
5277,2.124895,2.045585,0,252
5278,2.124895,2.045585,0,344
5279,2.124895,2.045585,4,416
5280,2.042729,1.933525,0,492
5281,2.042729,1.933525,0,336
5282,2.042729,1.933525,4,296
5283,2.042729,1.933525,0,724
5284,2.042729,1.933525,36,120
5285,2.042729,1.933525,128,176
5286,2.042729,1.933525,4,104
5287,2.042729,1.933525,0,748
5288,2.042729,1.933525,4,308
5289,2.042729,1.933525,8,24
5290,2.042729,1.933525,4,116
5291,2.042729,1.933525,0,488
5292,2.042729,1.933525,116,28
5293,2.042729,1.933525,124,4
5294,2.042729,1.933525,76,4
5295,2.042729,1.933525,36,40
5296,2.1521.062,1.980514,28,20
5297,2.1521.062,1.980514,344,4
5298,2.1521.062,1.980514,824,0
5299,2.1521.062,1.980514,676,0
5300,2.1521.062,1.980514,12,304
5301,2.1521.062,1.980514,0,400
5302,2.1521.062,1.980514,0,248
5303,2.1521.062,1.980514,0,528
5304,2.1521.062,1.980514,8,872
5305,2.1521.062,1.980514,20,440
5306,2.1521.062,1.980514,104,4
5307,2.1521.062,1.980514,164,4
5308,2.1521.062,1.980514,292,4
5309,2.1521.062,1.980514,52,28
5310,2.1521.062,1.980514,56,12
5311,2.1521.062,1.980514,164,4
5312,2.1691.122,1.999584,108,80
5313,2.1691.122,1.999584,44,64
5314,2.1691.122,1.999584,104,240
5315,2.1691.122,1.999584,92,148
5316,2.1691.122,1.999584,128,200
5317,2.1691.122,1.999584,4,204
5318,2.1691.122,1.999584,0,420
5319,2.1691.122,1.999584,0,512
5320,2.1691.122,1.999584,520,8
5321,2.1691.122,1.999584,64,4
5322,2.1691.122,1.999584,164,4
5323,2.1691.122,1.999584,556,0
5324,2.1691.122,1.999584,876,0
5325,2.1691.122,1.999584,192,4
5326,2.1691.122,1.999584,140,8
5327,2.1691.122,1.999584,68,4
5328,2.155963,2.067589,28,4
5329,2.155963,2.067589,8,8
5330,2.155963,2.067589,352,8
5331,2.155963,2.067589,12,368
5332,2.155963,2.067589,12,356
5333,2.155963,2.067589,64,16
5334,2.155963,2.067589,208,4
5335,2.155963,2.067589,4,40
5336,2.155963,2.067589,40,20
5337,2.155963,2.067589,228,52
5338,2.155963,2.067589,260,4
5339,2.155963,2.067589,32,128
5340,2.155963,2.067589,0,612
5341,2.155963,2.067589,0,596
5342,2.155963,2.067589,112,132
5343,2.155963,2.067589,68,36
5344,2.110917,2.041552,268,4
5345,2.110917,2.041552,32,12
5346,2.110917,2.041552,148,4
5347,2.110917,2.041552,148,8
5348,2.110917,2.041552,4,160
5349,2.110917,2.041552,4,4
5350,2.110917,2.041552,80,96
5351,2.110917,2.041552,4,4
5352,2.110917,2.041552,4,224
5353,2.110917,2.041552,20,8
5354,2.110917,2.041552,124,4
5355,2.110917,2.041552,80,4
5356,2.110917,2.041552,64,4
5357,2.110917,2.041552,300,4
5358,2.110917,2.041552,316,0
5359,2.110917,2.041552,28,4
5360,2.176936,1.997499,588,4
5361,2.176936,1.997499,216,0
5362,2.176936,1.997499,20,8
5363,2.176936,1.997499,4,68
5364,2.176936,1.997499,52,20
5365,2.176936,1.997499,4,36
5366,2.176936,1.997499,8,112
5367,2.176936,1.997499,16,232
5368,2.176936,1.997499,296,68
5369,2.176936,1.997499,324,4
5370,2.176936,1.997499,488,4
5371,2.176936,1.997499,36,4
5372,2.176936,1.997499,100,12
5373,2.176936,1.997499,8,116
5374,2.176936,1.997499,4,156
5375,2.176936,1.997499,12,240
5376,2.076826,2.065548,8,20
5377,2.076826,2.065548,48,8
5378,2.076826,2.065548,96,0
5379,2.076826,2.065548,12,12
5380,2.076826,2.065548,184,4
5381,2.076826,2.065548,0,76
5382,2.076826,2.065548,28,44
5383,2.076826,2.065548,4,64
5384,2.076826,2.065548,0,600
5385,2.076826,2.065548,0,340
5386,2.076826,2.065548,16,68
5387,2.076826,2.065548,0,128
5388,2.076826,2.065548,20,20
5389,2.076826,2.065548,4,4
5390,2.076826,2.065548,8,8
5391,2.076826,2.065548,4,32
5392,2.046817,2.010551,176,4
5393,2.046817,2.010551,268,0
5394,2.046817,2.010551,92,4
5395,2.046817,2.010551,280,0
5396,2.046817,2.010551,52,4
5397,2.046817,2.010551,56,0
5398,2.046817,2.010551,8,16
5399,2.046817,2.010551,16,112
5400,2.046817,2.010551,4,88
5401,2.046817,2.010551,4,8
5402,2.046817,2.010551,108,4
5403,2.046817,2.010551,60,4
5404,2.046817,2.010551,52,16
5405,2.046817,2.010551,40,12
5406,2.046817,2.010551,368,4
5407,2.046817,2.010551,348,4
5408,2.1681.077,2.044562,144,4
5409,2.1681.077,2.044562,192,4
5410,2.1681.077,2.044562,80,8
5411,2.1681.077,2.044562,4,4
5412,2.1681.077,2.044562,24,48
5413,2.1681.077,2.044562,0,172
5414,2.1681.077,2.044562,0,156
5415,2.1681.077,2.044562,0,264
5416,2.1681.077,2.044562,8,36
5417,2.1681.077,2.044562,8,228
5418,2.1681.077,2.044562,0,320
5419,2.1681.077,2.044562,0,832
5420,2.1681.077,2.044562,4,272
5421,2.1681.077,2.044562,4,244
5422,2.1681.077,2.044562,0,644
5423,2.1681.077,2.044562,4,660
5424,2.152939,2.046591,4,216
5425,2.152939,2.046591,0,252
5426,2.152939,2.046591,4,96
5427,2.152939,2.046591,0,320
5428,2.152939,2.046591,0,204
5429,2.152939,2.046591,0,748
5430,2.152939,2.046591,0,416
5431,2.152939,2.046591,0,416
5432,2.152939,2.046591,8,44
5433,2.152939,2.046591,0,88
5434,2.152939,2.046591,4,48
5435,2.152939,2.046591,4,200
5436,2.152939,2.046591,0,584
5437,2.152939,2.046591,4,140
5438,2.152939,2.046591,20,32
5439,2.152939,2.046591,4,32
5440,2.0271.098,2.074558,4,236
5441,2.0271.098,2.074558,4,436
5442,2.0271.098,2.074558,12,140
5443,2.0271.098,2.074558,36,20
5444,2.0271.098,2.074558,4,568
5445,2.0271.098,2.074558,4,376
5446,2.0271.098,2.074558,4,36
5447,2.0271.098,2.074558,4,8
5448,2.0271.098,2.074558,0,424
5449,2.0271.098,2.074558,0,184
5450,2.0271.098,2.074558,20,4
5451,2.0271.098,2.074558,12,4
5452,2.0271.098,2.074558,144,4
5453,2.0271.098,2.074558,40,4
5454,2.0271.098,2.074558,0,60
5455,2.0271.098,2.074558,4,64
5456,2.045695,2.023497,32,16
5457,2.045695,2.023497,56,36
5458,2.045695,2.023497,16,128
5459,2.045695,2.023497,8,76
5460,2.045695,2.023497,12,80
5461,2.045695,2.023497,52,20
5462,2.045695,2.023497,44,132
5463,2.045695,2.023497,32,192
5464,2.045695,2.023497,136,56
5465,2.045695,2.023497,28,56
5466,2.045695,2.023497,4,120
5467,2.045695,2.023497,12,72
5468,2.045695,2.023497,36,28
5469,2.045695,2.023497,40,180
5470,2.045695,2.023497,4,184
5471,2.045695,2.023497,0,380
5472,2.155917,2.031515,0,688
5473,2.155917,2.031515,0,380
5474,2.155917,2.031515,0,444
5475,2.155917,2.031515,0,244
5476,2.155917,2.031515,4,196
5477,2.155917,2.031515,0,136
5478,2.155917,2.031515,4,256
5479,2.155917,2.031515,0,452
5480,2.155917,2.031515,8,24
5481,2.155917,2.031515,20,8
5482,2.155917,2.031515,4,32
5483,2.155917,2.031515,12,36
5484,2.155917,2.031515,208,0
5485,2.155917,2.031515,296,0
5486,2.155917,2.031515,80,0
5487,2.155917,2.031515,28,20
5488,2.127987,1.957506,60,12
5489,2.127987,1.957506,12,0
5490,2.127987,1.957506,8,4
5491,2.127987,1.957506,32,0
5492,2.127987,1.957506,144,8
5493,2.127987,1.957506,32,4
5494,2.127987,1.957506,8,0
5495,2.127987,1.957506,28,4
5496,2.127987,1.957506,76,4
5497,2.127987,1.957506,4,4
5498,2.127987,1.957506,28,0
5499,2.127987,1.957506,80,0
5500,2.127987,1.957506,36,4
5501,2.127987,1.957506,80,4
5502,2.127987,1.957506,224,0
5503,2.127987,1.957506,168,0
5504,2.2031.144,2.056563,148,4
5505,2.2031.144,2.056563,40,36
5506,2.2031.144,2.056563,8,204
5507,2.2031.144,2.056563,0,636
