tick;SH;HH;NI;HB;NW;HE;RP;BW;BY;SL;BE;BB;MV;SN;ST;TH
3498;4,02706E-05;3,99023E-05;4,02212E-05;4,00394E-05;3,74047E-05;3,68183E-05;3,75984E-05;3,71722E-05;3,59587E-05;3,85445E-05;3,67495E-05;3,67495E-05;4,05136E-05;3,68705E-05;3,69224E-05;3,67132E-05
3499;4,02706E-05;3,99023E-05;4,02212E-05;4,00394E-05;3,74047E-05;3,68183E-05;3,75984E-05;3,71722E-05;3,59587E-05;3,85445E-05;3,67495E-05;3,67495E-05;4,05136E-05;3,68705E-05;3,69224E-05;3,67132E-05
3500;3,75633E-05;3,72197E-05;3,75172E-05;3,73476E-05;3,67589E-05;3,61827E-05;3,69492E-05;3,65304E-05;3,53379E-05;3,78789E-05;3,6115E-05;3,6115E-05;3,77899E-05;3,6234E-05;3,6285E-05;3,60793E-05
3501;3,75633E-05;3,72197E-05;3,75172E-05;3,73476E-05;3,67589E-05;3,61827E-05;3,69492E-05;3,65304E-05;3,53379E-05;3,78789E-05;3,6115E-05;3,6115E-05;3,77899E-05;3,6234E-05;3,6285E-05;3,60793E-05
3502;3,75633E-05;3,72197E-05;3,75172E-05;3,73476E-05;3,67589E-05;3,61827E-05;3,69492E-05;3,65304E-05;3,53379E-05;3,78789E-05;3,6115E-05;3,6115E-05;3,77899E-05;3,6234E-05;3,6285E-05;3,60793E-05
3503;3,75633E-05;3,72197E-05;3,75172E-05;3,73476E-05;3,67589E-05;3,61827E-05;3,69492E-05;3,65304E-05;3,53379E-05;3,78789E-05;3,6115E-05;3,6115E-05;3,77899E-05;3,6234E-05;3,6285E-05;3,60793E-05
3504;3,61583E-05;3,58277E-05;3,6114E-05;3,59507E-05;3,57093E-05;3,51496E-05;3,58942E-05;3,54874E-05;3,4329E-05;3,67973E-05;3,50838E-05;3,50838E-05;3,63765E-05;3,51994E-05;3,5249E-05;3,50492E-05
3505;3,61583E-05;3,58277E-05;3,6114E-05;3,59507E-05;3,57093E-05;3,51496E-05;3,58942E-05;3,54874E-05;3,4329E-05;3,67973E-05;3,50838E-05;3,50838E-05;3,63765E-05;3,51994E-05;3,5249E-05;3,50492E-05
3506;3,61583E-05;3,58277E-05;3,6114E-05;3,59507E-05;3,57093E-05;3,51496E-05;3,58942E-05;3,54874E-05;3,4329E-05;3,67973E-05;3,50838E-05;3,50838E-05;3,63765E-05;3,51994E-05;3,5249E-05;3,50492E-05
3507;3,61583E-05;3,58277E-05;3,6114E-05;3,59507E-05;3,57093E-05;3,51496E-05;3,58942E-05;3,54874E-05;3,4329E-05;3,67973E-05;3,50838E-05;3,50838E-05;3,63765E-05;3,51994E-05;3,5249E-05;3,50492E-05
3508;3,39513E-05;3,36409E-05;3,39097E-05;3,37564E-05;3,55749E-05;3,50172E-05;3,5759E-05;3,53537E-05;3,41997E-05;3,66587E-05;3,49518E-05;3,49518E-05;3,41561E-05;3,50669E-05;3,51163E-05;3,49173E-05
3509;3,39513E-05;3,36409E-05;3,39097E-05;3,37564E-05;3,55749E-05;3,50172E-05;3,5759E-05;3,53537E-05;3,41997E-05;3,66587E-05;3,49518E-05;3,49518E-05;3,41561E-05;3,50669E-05;3,51163E-05;3,49173E-05
3510;3,39513E-05;3,36409E-05;3,39097E-05;3,37564E-05;3,55749E-05;3,50172E-05;3,5759E-05;3,53537E-05;3,41997E-05;3,66587E-05;3,49518E-05;3,49518E-05;3,41561E-05;3,50669E-05;3,51163E-05;3,49173E-05
3511;3,39513E-05;3,36409E-05;3,39097E-05;3,37564E-05;3,55749E-05;3,50172E-05;3,5759E-05;3,53537E-05;3,41997E-05;3,66587E-05;3,49518E-05;3,49518E-05;3,41561E-05;3,50669E-05;3,51163E-05;3,49173E-05
3512;3,40751E-05;3,37635E-05;3,40333E-05;3,38794E-05;3,48215E-05;3,42757E-05;3,50018E-05;3,46051E-05;3,34756E-05;3,58824E-05;3,42116E-05;3,42116E-05;3,42806E-05;3,43243E-05;3,43726E-05;3,41779E-05
3513;3,40751E-05;3,37635E-05;3,40333E-05;3,38794E-05;3,48215E-05;3,42757E-05;3,50018E-05;3,46051E-05;3,34756E-05;3,58824E-05;3,42116E-05;3,42116E-05;3,42806E-05;3,43243E-05;3,43726E-05;3,41779E-05
3514;3,40751E-05;3,37635E-05;3,40333E-05;3,38794E-05;3,48215E-05;3,42757E-05;3,50018E-05;3,46051E-05;3,34756E-05;3,58824E-05;3,42116E-05;3,42116E-05;3,42806E-05;3,43243E-05;3,43726E-05;3,41779E-05
3515;3,40751E-05;3,37635E-05;3,40333E-05;3,38794E-05;3,48215E-05;3,42757E-05;3,50018E-05;3,46051E-05;3,34756E-05;3,58824E-05;3,42116E-05;3,42116E-05;3,42806E-05;3,43243E-05;3,43726E-05;3,41779E-05
3516;3,382E-05;3,35108E-05;3,37786E-05;3,36259E-05;3,48843E-05;3,43375E-05;3,50649E-05;3,46675E-05;3,35359E-05;3,59471E-05;3,42733E-05;3,42733E-05;3,4024E-05;3,43862E-05;3,44346E-05;3,42395E-05
3517;3,382E-05;3,35108E-05;3,37786E-05;3,36259E-05;3,48843E-05;3,43375E-05;3,50649E-05;3,46675E-05;3,35359E-05;3,59471E-05;3,42733E-05;3,42733E-05;3,4024E-05;3,43862E-05;3,44346E-05;3,42395E-05
3518;3,382E-05;3,35108E-05;3,37786E-05;3,36259E-05;3,48843E-05;3,43375E-05;3,50649E-05;3,46675E-05;3,35359E-05;3,59471E-05;3,42733E-05;3,42733E-05;3,4024E-05;3,43862E-05;3,44346E-05;3,42395E-05
3519;3,382E-05;3,35108E-05;3,37786E-05;3,36259E-05;3,48843E-05;3,43375E-05;3,50649E-05;3,46675E-05;3,35359E-05;3,59471E-05;3,42733E-05;3,42733E-05;3,4024E-05;3,43862E-05;3,44346E-05;3,42395E-05
3520;3,26858E-05;3,2387E-05;3,26458E-05;3,24982E-05;3,53236E-05;3,47699E-05;3,55065E-05;3,5104E-05;3,39582E-05;3,63998E-05;3,47049E-05;3,47049E-05;3,2883E-05;3,48192E-05;3,48682E-05;3,46706E-05
3521;3,26858E-05;3,2387E-05;3,26458E-05;3,24982E-05;3,53236E-05;3,47699E-05;3,55065E-05;3,5104E-05;3,39582E-05;3,63998E-05;3,47049E-05;3,47049E-05;3,2883E-05;3,48192E-05;3,48682E-05;3,46706E-05
3522;3,26858E-05;3,2387E-05;3,26458E-05;3,24982E-05;3,53236E-05;3,47699E-05;3,55065E-05;3,5104E-05;3,39582E-05;3,63998E-05;3,47049E-05;3,47049E-05;3,2883E-05;3,48192E-05;3,48682E-05;3,46706E-05
3523;3,26858E-05;3,2387E-05;3,26458E-05;3,24982E-05;3,53236E-05;3,47699E-05;3,55065E-05;3,5104E-05;3,39582E-05;3,63998E-05;3,47049E-05;3,47049E-05;3,2883E-05;3,48192E-05;3,48682E-05;3,46706E-05
3524;3,40841E-05;3,37725E-05;3,40423E-05;3,38885E-05;3,59791E-05;3,54151E-05;3,61654E-05;3,57555E-05;3,45883E-05;3,70753E-05;3,53489E-05;3,53489E-05;3,42897E-05;3,54653E-05;3,55153E-05;3,5314E-05
3525;3,40841E-05;3,37725E-05;3,40423E-05;3,38885E-05;3,59791E-05;3,54151E-05;3,61654E-05;3,57555E-05;3,45883E-05;3,70753E-05;3,53489E-05;3,53489E-05;3,42897E-05;3,54653E-05;3,55153E-05;3,5314E-05
3526;3,40841E-05;3,37725E-05;3,40423E-05;3,38885E-05;3,59791E-05;3,54151E-05;3,61654E-05;3,57555E-05;3,45883E-05;3,70753E-05;3,53489E-05;3,53489E-05;3,42897E-05;3,54653E-05;3,55153E-05;3,5314E-05
3527;3,40841E-05;3,37725E-05;3,40423E-05;3,38885E-05;3,59791E-05;3,54151E-05;3,61654E-05;3,57555E-05;3,45883E-05;3,70753E-05;3,53489E-05;3,53489E-05;3,42897E-05;3,54653E-05;3,55153E-05;3,5314E-05
3528;3,66507E-05;3,63155E-05;3,66057E-05;3,64403E-05;3,74058E-05;3,68194E-05;3,75995E-05;3,71733E-05;3,59597E-05;3,85456E-05;3,67506E-05;3,67506E-05;3,68718E-05;3,68716E-05;3,69235E-05;3,67143E-05
3529;3,66507E-05;3,63155E-05;3,66057E-05;3,64403E-05;3,74058E-05;3,68194E-05;3,75995E-05;3,71733E-05;3,59597E-05;3,85456E-05;3,67506E-05;3,67506E-05;3,68718E-05;3,68716E-05;3,69235E-05;3,67143E-05
3530;3,66507E-05;3,63155E-05;3,66057E-05;3,64403E-05;3,74058E-05;3,68194E-05;3,75995E-05;3,71733E-05;3,59597E-05;3,85456E-05;3,67506E-05;3,67506E-05;3,68718E-05;3,68716E-05;3,69235E-05;3,67143E-05
3531;3,66507E-05;3,63155E-05;3,66057E-05;3,64403E-05;3,74058E-05;3,68194E-05;3,75995E-05;3,71733E-05;3,59597E-05;3,85456E-05;3,67506E-05;3,67506E-05;3,68718E-05;3,68716E-05;3,69235E-05;3,67143E-05
3532;3,38278E-05;3,35185E-05;3,37863E-05;3,36336E-05;3,72883E-05;3,67038E-05;3,74814E-05;3,70565E-05;3,58468E-05;3,84245E-05;3,66351E-05;3,66351E-05;3,40318E-05;3,67558E-05;3,68076E-05;3,6599E-05
3533;3,38278E-05;3,35185E-05;3,37863E-05;3,36336E-05;3,72883E-05;3,67038E-05;3,74814E-05;3,70565E-05;3,58468E-05;3,84245E-05;3,66351E-05;3,66351E-05;3,40318E-05;3,67558E-05;3,68076E-05;3,6599E-05
3534;3,38278E-05;3,35185E-05;3,37863E-05;3,36336E-05;3,72883E-05;3,67038E-05;3,74814E-05;3,70565E-05;3,58468E-05;3,84245E-05;3,66351E-05;3,66351E-05;3,40318E-05;3,67558E-05;3,68076E-05;3,6599E-05
3535;3,38278E-05;3,35185E-05;3,37863E-05;3,36336E-05;3,72883E-05;3,67038E-05;3,74814E-05;3,70565E-05;3,58468E-05;3,84245E-05;3,66351E-05;3,66351E-05;3,40318E-05;3,67558E-05;3,68076E-05;3,6599E-05
3536;3,54813E-05;3,51569E-05;3,54378E-05;3,52776E-05;3,65709E-05;3,59976E-05;3,67603E-05;3,63436E-05;3,51572E-05;3,76852E-05;3,59303E-05;3,59303E-05;3,56954E-05;3,60487E-05;3,60994E-05;3,58948E-05
3537;3,54813E-05;3,51569E-05;3,54378E-05;3,52776E-05;3,65709E-05;3,59976E-05;3,67603E-05;3,63436E-05;3,51572E-05;3,76852E-05;3,59303E-05;3,59303E-05;3,56954E-05;3,60487E-05;3,60994E-05;3,58948E-05
3538;3,54813E-05;3,51569E-05;3,54378E-05;3,52776E-05;3,65709E-05;3,59976E-05;3,67603E-05;3,63436E-05;3,51572E-05;3,76852E-05;3,59303E-05;3,59303E-05;3,56954E-05;3,60487E-05;3,60994E-05;3,58948E-05
3539;3,54813E-05;3,51569E-05;3,54378E-05;3,52776E-05;3,65709E-05;3,59976E-05;3,67603E-05;3,63436E-05;3,51572E-05;3,76852E-05;3,59303E-05;3,59303E-05;3,56954E-05;3,60487E-05;3,60994E-05;3,58948E-05
3540;3,07948E-05;3,05133E-05;3,0757E-05;3,0618E-05;3,50452E-05;3,44959E-05;3,52267E-05;3,48274E-05;3,36906E-05;3,61129E-05;3,44314E-05;3,44314E-05;3,09805E-05;3,45448E-05;3,45934E-05;3,43974E-05
3541;3,07948E-05;3,05133E-05;3,0757E-05;3,0618E-05;3,50452E-05;3,44959E-05;3,52267E-05;3,48274E-05;3,36906E-05;3,61129E-05;3,44314E-05;3,44314E-05;3,09805E-05;3,45448E-05;3,45934E-05;3,43974E-05
3542;3,07948E-05;3,05133E-05;3,0757E-05;3,0618E-05;3,50452E-05;3,44959E-05;3,52267E-05;3,48274E-05;3,36906E-05;3,61129E-05;3,44314E-05;3,44314E-05;3,09805E-05;3,45448E-05;3,45934E-05;3,43974E-05
3543;3,07948E-05;3,05133E-05;3,0757E-05;3,0618E-05;3,50452E-05;3,44959E-05;3,52267E-05;3,48274E-05;3,36906E-05;3,61129E-05;3,44314E-05;3,44314E-05;3,09805E-05;3,45448E-05;3,45934E-05;3,43974E-05
3544;3,48238E-05;3,45054E-05;3,47811E-05;3,46239E-05;3,35392E-05;3,30135E-05;3,37128E-05;3,33307E-05;3,22429E-05;3,45609E-05;3,29518E-05;3,29518E-05;3,50338E-05;3,30603E-05;3,31069E-05;3,29193E-05
3545;3,48238E-05;3,45054E-05;3,47811E-05;3,46239E-05;3,35392E-05;3,30135E-05;3,37128E-05;3,33307E-05;3,22429E-05;3,45609E-05;3,29518E-05;3,29518E-05;3,50338E-05;3,30603E-05;3,31069E-05;3,29193E-05
3546;3,48238E-05;3,45054E-05;3,47811E-05;3,46239E-05;3,35392E-05;3,30135E-05;3,37128E-05;3,33307E-05;3,22429E-05;3,45609E-05;3,29518E-05;3,29518E-05;3,50338E-05;3,30603E-05;3,31069E-05;3,29193E-05
3547;3,48238E-05;3,45054E-05;3,47811E-05;3,46239E-05;3,35392E-05;3,30135E-05;3,37128E-05;3,33307E-05;3,22429E-05;3,45609E-05;3,29518E-05;3,29518E-05;3,50338E-05;3,30603E-05;3,31069E-05;3,29193E-05
3548;3,11768E-05;3,08918E-05;3,11386E-05;3,09979E-05;3,47155E-05;3,41714E-05;3,48952E-05;3,44997E-05;3,33737E-05;3,57731E-05;3,41075E-05;3,41075E-05;3,13648E-05;3,42198E-05;3,4268E-05;3,40738E-05
3549;3,11768E-05;3,08918E-05;3,11386E-05;3,09979E-05;3,47155E-05;3,41714E-05;3,48952E-05;3,44997E-05;3,33737E-05;3,57731E-05;3,41075E-05;3,41075E-05;3,13648E-05;3,42198E-05;3,4268E-05;3,40738E-05
3550;3,11768E-05;3,08918E-05;3,11386E-05;3,09979E-05;3,47155E-05;3,41714E-05;3,48952E-05;3,44997E-05;3,33737E-05;3,57731E-05;3,41075E-05;3,41075E-05;3,13648E-05;3,42198E-05;3,4268E-05;3,40738E-05
3551;3,11768E-05;3,08918E-05;3,11386E-05;3,09979E-05;3,47155E-05;3,41714E-05;3,48952E-05;3,44997E-05;3,33737E-05;3,57731E-05;3,41075E-05;3,41075E-05;3,13648E-05;3,42198E-05;3,4268E-05;3,40738E-05
3552;3,47589E-05;3,46883E-05;3,48885E-05;3,46139E-05;3,63499E-05;3,56017E-05;3,64129E-05;3,67296E-05;3,53961E-05;3,67506E-05;3,62479E-05;3,62479E-05;3,56246E-05;3,66122E-05;3,62955E-05;3,62988E-05
3553;3,47589E-05;3,46883E-05;3,48885E-05;3,46139E-05;3,63499E-05;3,56017E-05;3,64129E-05;3,67296E-05;3,53961E-05;3,67506E-05;3,62479E-05;3,62479E-05;3,56246E-05;3,66122E-05;3,62955E-05;3,62988E-05
3554;3,47589E-05;3,46883E-05;3,48885E-05;3,46139E-05;3,63499E-05;3,56017E-05;3,64129E-05;3,67296E-05;3,53961E-05;3,67506E-05;3,62479E-05;3,62479E-05;3,56246E-05;3,66122E-05;3,62955E-05;3,62988E-05
3555;3,47589E-05;3,46883E-05;3,48885E-05;3,46139E-05;3,63499E-05;3,56017E-05;3,64129E-05;3,67296E-05;3,53961E-05;3,67506E-05;3,62479E-05;3,62479E-05;3,56246E-05;3,66122E-05;3,62955E-05;3,62988E-05
3556;3,62006E-05;3,61271E-05;3,63356E-05;3,60496E-05;3,78578E-05;3,70784E-05;3,79234E-05;3,82532E-05;3,68643E-05;3,82751E-05;3,77515E-05;3,77515E-05;3,71022E-05;3,8131E-05;3,78011E-05;3,78045E-05
3557;3,62006E-05;3,61271E-05;3,63356E-05;3,60496E-05;3,78578E-05;3,70784E-05;3,79234E-05;3,82532E-05;3,68643E-05;3,82751E-05;3,77515E-05;3,77515E-05;3,71022E-05;3,8131E-05;3,78011E-05;3,78045E-05
3558;3,62006E-05;3,61271E-05;3,63356E-05;3,60496E-05;3,78578E-05;3,70784E-05;3,79234E-05;3,82532E-05;3,68643E-05;3,82751E-05;3,77515E-05;3,77515E-05;3,71022E-05;3,8131E-05;3,78011E-05;3,78045E-05
3559;3,62006E-05;3,61271E-05;3,63356E-05;3,60496E-05;3,78578E-05;3,70784E-05;3,79234E-05;3,82532E-05;3,68643E-05;3,82751E-05;3,77515E-05;3,77515E-05;3,71022E-05;3,8131E-05;3,78011E-05;3,78045E-05
3560;3,32639E-05;3,31963E-05;3,33879E-05;3,31251E-05;3,47863E-05;3,40703E-05;3,48465E-05;3,51496E-05;3,38736E-05;3,51696E-05;3,46886E-05;3,46886E-05;3,40922E-05;3,50373E-05;3,47342E-05;3,47373E-05
3561;3,32639E-05;3,31963E-05;3,33879E-05;3,31251E-05;3,47863E-05;3,40703E-05;3,48465E-05;3,51496E-05;3,38736E-05;3,51696E-05;3,46886E-05;3,46886E-05;3,40922E-05;3,50373E-05;3,47342E-05;3,47373E-05
3562;3,32639E-05;3,31963E-05;3,33879E-05;3,31251E-05;3,47863E-05;3,40703E-05;3,48465E-05;3,51496E-05;3,38736E-05;3,51696E-05;3,46886E-05;3,46886E-05;3,40922E-05;3,50373E-05;3,47342E-05;3,47373E-05
3563;3,32639E-05;3,31963E-05;3,33879E-05;3,31251E-05;3,47863E-05;3,40703E-05;3,48465E-05;3,51496E-05;3,38736E-05;3,51696E-05;3,46886E-05;3,46886E-05;3,40922E-05;3,50373E-05;3,47342E-05;3,47373E-05
3564;3,73786E-05;3,73027E-05;3,7518E-05;3,72226E-05;3,90898E-05;3,8285E-05;3,91575E-05;3,94982E-05;3,80639E-05;3,95207E-05;3,89801E-05;3,89801E-05;3,83096E-05;3,93719E-05;3,90312E-05;3,90348E-05
3565;3,73786E-05;3,73027E-05;3,7518E-05;3,72226E-05;3,90898E-05;3,8285E-05;3,91575E-05;3,94982E-05;3,80639E-05;3,95207E-05;3,89801E-05;3,89801E-05;3,83096E-05;3,93719E-05;3,90312E-05;3,90348E-05
3566;3,73786E-05;3,73027E-05;3,7518E-05;3,72226E-05;3,90898E-05;3,8285E-05;3,91575E-05;3,94982E-05;3,80639E-05;3,95207E-05;3,89801E-05;3,89801E-05;3,83096E-05;3,93719E-05;3,90312E-05;3,90348E-05
3567;3,73786E-05;3,73027E-05;3,7518E-05;3,72226E-05;3,90898E-05;3,8285E-05;3,91575E-05;3,94982E-05;3,80639E-05;3,95207E-05;3,89801E-05;3,89801E-05;3,83096E-05;3,93719E-05;3,90312E-05;3,90348E-05
3568;4,22413E-05;4,21554E-05;4,23988E-05;4,2065E-05;4,41756E-05;4,32659E-05;4,42522E-05;4,46372E-05;4,3016E-05;4,46627E-05;4,40516E-05;4,40516E-05;4,32937E-05;4,44945E-05;4,41094E-05;4,41134E-05
3569;4,22413E-05;4,21554E-05;4,23988E-05;4,2065E-05;4,41756E-05;4,32659E-05;4,42522E-05;4,46372E-05;4,3016E-05;4,46627E-05;4,40516E-05;4,40516E-05;4,32937E-05;4,44945E-05;4,41094E-05;4,41134E-05
3570;4,22413E-05;4,21554E-05;4,23988E-05;4,2065E-05;4,41756E-05;4,32659E-05;4,42522E-05;4,46372E-05;4,3016E-05;4,46627E-05;4,40516E-05;4,40516E-05;4,32937E-05;4,44945E-05;4,41094E-05;4,41134E-05
3571;4,22413E-05;4,21554E-05;4,23988E-05;4,2065E-05;4,41756E-05;4,32659E-05;4,42522E-05;4,46372E-05;4,3016E-05;4,46627E-05;4,40516E-05;4,40516E-05;4,32937E-05;4,44945E-05;4,41094E-05;4,41134E-05
3572;4,05246E-05;4,04423E-05;4,06758E-05;4,03555E-05;4,23802E-05;4,15075E-05;4,24536E-05;4,2823E-05;4,12677E-05;4,28475E-05;4,22612E-05;4,22612E-05;4,15342E-05;4,26861E-05;4,23167E-05;4,23205E-05
3573;4,05246E-05;4,04423E-05;4,06758E-05;4,03555E-05;4,23802E-05;4,15075E-05;4,24536E-05;4,2823E-05;4,12677E-05;4,28475E-05;4,22612E-05;4,22612E-05;4,15342E-05;4,26861E-05;4,23167E-05;4,23205E-05
3574;4,05246E-05;4,04423E-05;4,06758E-05;4,03555E-05;4,23802E-05;4,15075E-05;4,24536E-05;4,2823E-05;4,12677E-05;4,28475E-05;4,22612E-05;4,22612E-05;4,15342E-05;4,26861E-05;4,23167E-05;4,23205E-05
3575;4,05246E-05;4,04423E-05;4,06758E-05;4,03555E-05;4,23802E-05;4,15075E-05;4,24536E-05;4,2823E-05;4,12677E-05;4,28475E-05;4,22612E-05;4,22612E-05;4,15342E-05;4,26861E-05;4,23167E-05;4,23205E-05
3576;4,30547E-05;4,29671E-05;4,32152E-05;4,28749E-05;4,50263E-05;4,4099E-05;4,51043E-05;4,54968E-05;4,38442E-05;4,55228E-05;4,48998E-05;4,48998E-05;4,41274E-05;4,53514E-05;4,49588E-05;4,49629E-05
3577;4,30547E-05;4,29671E-05;4,32152E-05;4,28749E-05;4,50263E-05;4,4099E-05;4,51043E-05;4,54968E-05;4,38442E-05;4,55228E-05;4,48998E-05;4,48998E-05;4,41274E-05;4,53514E-05;4,49588E-05;4,49629E-05
3578;4,30547E-05;4,29671E-05;4,32152E-05;4,28749E-05;4,50263E-05;4,4099E-05;4,51043E-05;4,54968E-05;4,38442E-05;4,55228E-05;4,48998E-05;4,48998E-05;4,41274E-05;4,53514E-05;4,49588E-05;4,49629E-05
3579;4,30547E-05;4,29671E-05;4,32152E-05;4,28749E-05;4,50263E-05;4,4099E-05;4,51043E-05;4,54968E-05;4,38442E-05;4,55228E-05;4,48998E-05;4,48998E-05;4,41274E-05;4,53514E-05;4,49588E-05;4,49629E-05
3580;4,07434E-05;4,06606E-05;4,08954E-05;4,05733E-05;4,2609E-05;4,17316E-05;4,26828E-05;4,30542E-05;4,14905E-05;4,30788E-05;4,24893E-05;4,24893E-05;4,17584E-05;4,29166E-05;4,25452E-05;4,2549E-05
3581;4,07434E-05;4,06606E-05;4,08954E-05;4,05733E-05;4,2609E-05;4,17316E-05;4,26828E-05;4,30542E-05;4,14905E-05;4,30788E-05;4,24893E-05;4,24893E-05;4,17584E-05;4,29166E-05;4,25452E-05;4,2549E-05
3582;4,07434E-05;4,06606E-05;4,08954E-05;4,05733E-05;4,2609E-05;4,17316E-05;4,26828E-05;4,30542E-05;4,14905E-05;4,30788E-05;4,24893E-05;4,24893E-05;4,17584E-05;4,29166E-05;4,25452E-05;4,2549E-05
3583;4,07434E-05;4,06606E-05;4,08954E-05;4,05733E-05;4,2609E-05;4,17316E-05;4,26828E-05;4,30542E-05;4,14905E-05;4,30788E-05;4,24893E-05;4,24893E-05;4,17584E-05;4,29166E-05;4,25452E-05;4,2549E-05
3584;3,93894E-05;3,93093E-05;3,95363E-05;3,9225E-05;4,11928E-05;4,03447E-05;4,12642E-05;4,16232E-05;4,01116E-05;4,1647E-05;4,10772E-05;4,10772E-05;4,03706E-05;4,14902E-05;4,11311E-05;4,11349E-05
3585;3,93894E-05;3,93093E-05;3,95363E-05;3,9225E-05;4,11928E-05;4,03447E-05;4,12642E-05;4,16232E-05;4,01116E-05;4,1647E-05;4,10772E-05;4,10772E-05;4,03706E-05;4,14902E-05;4,11311E-05;4,11349E-05
3586;3,93894E-05;3,93093E-05;3,95363E-05;3,9225E-05;4,11928E-05;4,03447E-05;4,12642E-05;4,16232E-05;4,01116E-05;4,1647E-05;4,10772E-05;4,10772E-05;4,03706E-05;4,14902E-05;4,11311E-05;4,11349E-05
3587;3,93894E-05;3,93093E-05;3,95363E-05;3,9225E-05;4,11928E-05;4,03447E-05;4,12642E-05;4,16232E-05;4,01116E-05;4,1647E-05;4,10772E-05;4,10772E-05;4,03706E-05;4,14902E-05;4,11311E-05;4,11349E-05
3588;3,84315E-05;3,83534E-05;3,85748E-05;3,82711E-05;4,0191E-05;3,93635E-05;4,02607E-05;4,06109E-05;3,91362E-05;4,06341E-05;4,00782E-05;4,00782E-05;3,93888E-05;4,04811E-05;4,01308E-05;4,01345E-05
3589;3,84315E-05;3,83534E-05;3,85748E-05;3,82711E-05;4,0191E-05;3,93635E-05;4,02607E-05;4,06109E-05;3,91362E-05;4,06341E-05;4,00782E-05;4,00782E-05;3,93888E-05;4,04811E-05;4,01308E-05;4,01345E-05
3590;3,84315E-05;3,83534E-05;3,85748E-05;3,82711E-05;4,0191E-05;3,93635E-05;4,02607E-05;4,06109E-05;3,91362E-05;4,06341E-05;4,00782E-05;4,00782E-05;3,93888E-05;4,04811E-05;4,01308E-05;4,01345E-05
3591;3,84315E-05;3,83534E-05;3,85748E-05;3,82711E-05;4,0191E-05;3,93635E-05;4,02607E-05;4,06109E-05;3,91362E-05;4,06341E-05;4,00782E-05;4,00782E-05;3,93888E-05;4,04811E-05;4,01308E-05;4,01345E-05
3592;3,78512E-05;3,77742E-05;3,79923E-05;3,76932E-05;3,9584E-05;3,87691E-05;3,96526E-05;3,99976E-05;3,85451E-05;4,00204E-05;3,94729E-05;3,94729E-05;3,8794E-05;3,98697E-05;3,95247E-05;3,95283E-05
3593;3,78512E-05;3,77742E-05;3,79923E-05;3,76932E-05;3,9584E-05;3,87691E-05;3,96526E-05;3,99976E-05;3,85451E-05;4,00204E-05;3,94729E-05;3,94729E-05;3,8794E-05;3,98697E-05;3,95247E-05;3,95283E-05
3594;3,78512E-05;3,77742E-05;3,79923E-05;3,76932E-05;3,9584E-05;3,87691E-05;3,96526E-05;3,99976E-05;3,85451E-05;4,00204E-05;3,94729E-05;3,94729E-05;3,8794E-05;3,98697E-05;3,95247E-05;3,95283E-05
3595;3,78512E-05;3,77742E-05;3,79923E-05;3,76932E-05;3,9584E-05;3,87691E-05;3,96526E-05;3,99976E-05;3,85451E-05;4,00204E-05;3,94729E-05;3,94729E-05;3,8794E-05;3,98697E-05;3,95247E-05;3,95283E-05
3596;3,5952E-05;3,5879E-05;3,6086E-05;3,5802E-05;3,75977E-05;3,68238E-05;3,76629E-05;3,79905E-05;3,66111E-05;3,80122E-05;3,74922E-05;3,74922E-05;3,68474E-05;3,78691E-05;3,75414E-05;3,75448E-05
3597;3,5952E-05;3,5879E-05;3,6086E-05;3,5802E-05;3,75977E-05;3,68238E-05;3,76629E-05;3,79905E-05;3,66111E-05;3,80122E-05;3,74922E-05;3,74922E-05;3,68474E-05;3,78691E-05;3,75414E-05;3,75448E-05
3598;3,5952E-05;3,5879E-05;3,6086E-05;3,5802E-05;3,75977E-05;3,68238E-05;3,76629E-05;3,79905E-05;3,66111E-05;3,80122E-05;3,74922E-05;3,74922E-05;3,68474E-05;3,78691E-05;3,75414E-05;3,75448E-05
3599;3,5952E-05;3,5879E-05;3,6086E-05;3,5802E-05;3,75977E-05;3,68238E-05;3,76629E-05;3,79905E-05;3,66111E-05;3,80122E-05;3,74922E-05;3,74922E-05;3,68474E-05;3,78691E-05;3,75414E-05;3,75448E-05
3600;3,48533E-05;3,47825E-05;3,49832E-05;3,47079E-05;3,64486E-05;3,56983E-05;3,65117E-05;3,68293E-05;3,54922E-05;3,68504E-05;3,63463E-05;3,63463E-05;3,57213E-05;3,67116E-05;3,6394E-05;3,63973E-05
3601;3,48533E-05;3,47825E-05;3,49832E-05;3,47079E-05;3,64486E-05;3,56983E-05;3,65117E-05;3,68293E-05;3,54922E-05;3,68504E-05;3,63463E-05;3,63463E-05;3,57213E-05;3,67116E-05;3,6394E-05;3,63973E-05
3602;3,48533E-05;3,47825E-05;3,49832E-05;3,47079E-05;3,64486E-05;3,56983E-05;3,65117E-05;3,68293E-05;3,54922E-05;3,68504E-05;3,63463E-05;3,63463E-05;3,57213E-05;3,67116E-05;3,6394E-05;3,63973E-05
3603;3,48533E-05;3,47825E-05;3,49832E-05;3,47079E-05;3,64486E-05;3,56983E-05;3,65117E-05;3,68293E-05;3,54922E-05;3,68504E-05;3,63463E-05;3,63463E-05;3,57213E-05;3,67116E-05;3,6394E-05;3,63973E-05
