hour,21,22,23,24,25,26,41,42,71,72,73,74,75,76,81,82,83,84
t7621,0.111,0.078,0.078,0.080,0.281,0.281,0.337,0.337,0.130,0.130,0.130,0.130,0.130,0.130,0.164,0.164,0.164,0.164
t7622,0.082,0.058,0.058,0.056,0.219,0.219,0.281,0.281,0.091,0.091,0.091,0.091,0.091,0.091,0.114,0.114,0.114,0.114
t7623,0.060,0.035,0.035,0.034,0.122,0.122,0.189,0.189,0.062,0.062,0.062,0.062,0.062,0.062,0.056,0.056,0.056,0.056
t7624,0.017,0.012,0.012,0.015,0.041,0.041,0.092,0.092,0.027,0.027,0.027,0.027,0.027,0.027,0.015,0.015,0.015,0.015
t7625,0.003,0.001,0.001,0.002,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.001,0.001,0.001,0.001
t7626,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7640,0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t7641,0.002,0.001,0.001,0.002,0.009,0.009,0.039,0.039,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.005,0.005,0.005
t7642,0.014,0.006,0.006,0.008,0.032,0.032,0.099,0.099,0.029,0.029,0.029,0.029,0.029,0.029,0.013,0.013,0.013,0.013
t7643,0.023,0.010,0.010,0.019,0.068,0.068,0.155,0.155,0.050,0.050,0.050,0.050,0.050,0.050,0.024,0.024,0.024,0.024
t7644,0.026,0.016,0.016,0.034,0.092,0.092,0.195,0.195,0.080,0.080,0.080,0.080,0.080,0.080,0.034,0.034,0.034,0.034
t7645,0.030,0.022,0.022,0.051,0.142,0.142,0.269,0.269,0.109,0.109,0.109,0.109,0.109,0.109,0.034,0.034,0.034,0.034
t7646,0.031,0.019,0.019,0.049,0.150,0.150,0.304,0.304,0.103,0.103,0.103,0.103,0.103,0.103,0.025,0.025,0.025,0.025
t7647,0.031,0.012,0.012,0.037,0.126,0.126,0.263,0.263,0.082,0.082,0.082,0.082,0.082,0.082,0.017,0.017,0.017,0.017
t7648,0.013,0.004,0.004,0.013,0.071,0.071,0.125,0.125,0.039,0.039,0.039,0.039,0.039,0.039,0.006,0.006,0.006,0.006
t7649,0.001,0.000,0.000,0.002,0.008,0.008,0.015,0.015,0.004,0.004,0.004,0.004,0.004,0.004,0.001,0.001,0.001,0.001
t7650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7664,0.000,0.000,0.000,0.000,0.010,0.010,0.003,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002
t7665,0.002,0.004,0.004,0.016,0.119,0.119,0.105,0.105,0.031,0.031,0.031,0.031,0.031,0.031,0.015,0.015,0.015,0.015
t7666,0.011,0.016,0.016,0.041,0.251,0.251,0.254,0.254,0.080,0.080,0.080,0.080,0.080,0.080,0.055,0.055,0.055,0.055
t7667,0.025,0.033,0.033,0.055,0.348,0.348,0.361,0.361,0.111,0.111,0.111,0.111,0.111,0.111,0.106,0.106,0.106,0.106
t7668,0.040,0.048,0.048,0.058,0.393,0.393,0.457,0.457,0.126,0.126,0.126,0.126,0.126,0.126,0.127,0.127,0.127,0.127
t7669,0.049,0.044,0.044,0.070,0.406,0.406,0.476,0.476,0.131,0.131,0.131,0.131,0.131,0.131,0.096,0.096,0.096,0.096
t7670,0.045,0.033,0.033,0.062,0.354,0.354,0.406,0.406,0.111,0.111,0.111,0.111,0.111,0.111,0.070,0.070,0.070,0.070
t7671,0.041,0.017,0.017,0.037,0.233,0.233,0.290,0.290,0.069,0.069,0.069,0.069,0.069,0.069,0.040,0.040,0.040,0.040
t7672,0.015,0.006,0.006,0.012,0.094,0.094,0.125,0.125,0.028,0.028,0.028,0.028,0.028,0.028,0.014,0.014,0.014,0.014
t7673,0.002,0.001,0.001,0.002,0.007,0.007,0.010,0.010,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001
t7674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7688,0.000,0.000,0.000,0.000,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001
t7689,0.007,0.004,0.004,0.005,0.028,0.028,0.011,0.011,0.008,0.008,0.008,0.008,0.008,0.008,0.005,0.005,0.005,0.005
t7690,0.033,0.018,0.018,0.020,0.053,0.053,0.047,0.047,0.022,0.022,0.022,0.022,0.022,0.022,0.020,0.020,0.020,0.020
t7691,0.060,0.032,0.032,0.032,0.066,0.066,0.067,0.067,0.045,0.045,0.045,0.045,0.045,0.045,0.051,0.051,0.051,0.051
t7692,0.070,0.048,0.048,0.081,0.072,0.072,0.074,0.074,0.065,0.065,0.065,0.065,0.065,0.065,0.083,0.083,0.083,0.083
t7693,0.100,0.066,0.066,0.102,0.070,0.070,0.083,0.083,0.070,0.070,0.070,0.070,0.070,0.070,0.081,0.081,0.081,0.081
t7694,0.114,0.052,0.052,0.088,0.065,0.065,0.077,0.077,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076
t7695,0.062,0.029,0.029,0.042,0.047,0.047,0.044,0.044,0.046,0.046,0.046,0.046,0.046,0.046,0.058,0.058,0.058,0.058
t7696,0.013,0.010,0.010,0.014,0.019,0.019,0.011,0.011,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
t7697,0.002,0.002,0.002,0.002,0.002,0.002,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002
t7698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7707,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7712,0.000,0.000,0.000,0.000,0.004,0.004,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t7713,0.011,0.008,0.008,0.008,0.052,0.052,0.050,0.050,0.031,0.031,0.031,0.031,0.031,0.031,0.012,0.012,0.012,0.012
t7714,0.056,0.056,0.056,0.036,0.122,0.122,0.139,0.139,0.080,0.080,0.080,0.080,0.080,0.080,0.041,0.041,0.041,0.041
t7715,0.143,0.113,0.113,0.074,0.192,0.192,0.231,0.231,0.131,0.131,0.131,0.131,0.131,0.131,0.072,0.072,0.072,0.072
t7716,0.186,0.145,0.145,0.105,0.266,0.266,0.321,0.321,0.191,0.191,0.191,0.191,0.191,0.191,0.099,0.099,0.099,0.099
t7717,0.177,0.144,0.144,0.134,0.313,0.313,0.371,0.371,0.197,0.197,0.197,0.197,0.197,0.197,0.112,0.112,0.112,0.112
t7718,0.095,0.093,0.093,0.100,0.287,0.287,0.370,0.370,0.163,0.163,0.163,0.163,0.163,0.163,0.122,0.122,0.122,0.122
t7719,0.045,0.049,0.049,0.055,0.206,0.206,0.296,0.296,0.111,0.111,0.111,0.111,0.111,0.111,0.085,0.085,0.085,0.085
t7720,0.018,0.021,0.021,0.033,0.089,0.089,0.146,0.146,0.050,0.050,0.050,0.050,0.050,0.050,0.027,0.027,0.027,0.027
t7721,0.002,0.002,0.002,0.005,0.007,0.007,0.015,0.015,0.004,0.004,0.004,0.004,0.004,0.004,0.002,0.002,0.002,0.002
t7722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7736,0.000,0.000,0.000,0.000,0.004,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t7737,0.007,0.013,0.013,0.008,0.047,0.047,0.027,0.027,0.021,0.021,0.021,0.021,0.021,0.021,0.032,0.032,0.032,0.032
t7738,0.035,0.055,0.055,0.034,0.119,0.119,0.091,0.091,0.072,0.072,0.072,0.072,0.072,0.072,0.086,0.086,0.086,0.086
t7739,0.079,0.105,0.105,0.071,0.152,0.152,0.150,0.150,0.134,0.134,0.134,0.134,0.134,0.134,0.138,0.138,0.138,0.138
t7740,0.108,0.130,0.130,0.119,0.150,0.150,0.191,0.191,0.132,0.132,0.132,0.132,0.132,0.132,0.167,0.167,0.167,0.167
t7741,0.104,0.105,0.105,0.071,0.143,0.143,0.227,0.227,0.106,0.106,0.106,0.106,0.106,0.106,0.191,0.191,0.191,0.191
t7742,0.082,0.071,0.071,0.039,0.133,0.133,0.230,0.230,0.091,0.091,0.091,0.091,0.091,0.091,0.127,0.127,0.127,0.127
t7743,0.054,0.037,0.037,0.019,0.084,0.084,0.147,0.147,0.061,0.061,0.061,0.061,0.061,0.061,0.059,0.059,0.059,0.059
t7744,0.019,0.012,0.012,0.008,0.034,0.034,0.038,0.038,0.019,0.019,0.019,0.019,0.019,0.019,0.013,0.013,0.013,0.013
t7745,0.002,0.002,0.002,0.001,0.003,0.003,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t7746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001
t7761,0.009,0.013,0.013,0.005,0.005,0.005,0.002,0.002,0.006,0.006,0.006,0.006,0.006,0.006,0.021,0.021,0.021,0.021
t7762,0.057,0.071,0.071,0.017,0.017,0.017,0.009,0.009,0.019,0.019,0.019,0.019,0.019,0.019,0.064,0.064,0.064,0.064
t7763,0.089,0.128,0.128,0.026,0.027,0.027,0.020,0.020,0.035,0.035,0.035,0.035,0.035,0.035,0.112,0.112,0.112,0.112
t7764,0.111,0.117,0.117,0.034,0.032,0.032,0.027,0.027,0.046,0.046,0.046,0.046,0.046,0.046,0.120,0.120,0.120,0.120
t7765,0.122,0.092,0.092,0.035,0.033,0.033,0.025,0.025,0.049,0.049,0.049,0.049,0.049,0.049,0.108,0.108,0.108,0.108
t7766,0.099,0.071,0.071,0.032,0.024,0.024,0.018,0.018,0.034,0.034,0.034,0.034,0.034,0.034,0.069,0.069,0.069,0.069
t7767,0.061,0.054,0.054,0.016,0.014,0.014,0.009,0.009,0.019,0.019,0.019,0.019,0.019,0.019,0.035,0.035,0.035,0.035
t7768,0.013,0.023,0.023,0.004,0.003,0.003,0.002,0.002,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009
t7769,0.001,0.002,0.002,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t7770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7784,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t7785,0.003,0.004,0.004,0.012,0.029,0.029,0.042,0.042,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022
t7786,0.014,0.037,0.037,0.053,0.092,0.092,0.155,0.155,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073
t7787,0.029,0.064,0.064,0.081,0.139,0.139,0.219,0.219,0.149,0.149,0.149,0.149,0.149,0.149,0.110,0.110,0.110,0.110
t7788,0.043,0.064,0.064,0.089,0.166,0.166,0.200,0.200,0.164,0.164,0.164,0.164,0.164,0.164,0.128,0.128,0.128,0.128
t7789,0.053,0.057,0.057,0.088,0.164,0.164,0.161,0.161,0.131,0.131,0.131,0.131,0.131,0.131,0.125,0.125,0.125,0.125
t7790,0.050,0.046,0.046,0.068,0.132,0.132,0.105,0.105,0.102,0.102,0.102,0.102,0.102,0.102,0.107,0.107,0.107,0.107
t7791,0.034,0.029,0.029,0.046,0.077,0.077,0.063,0.063,0.069,0.069,0.069,0.069,0.069,0.069,0.056,0.056,0.056,0.056
t7792,0.017,0.009,0.009,0.014,0.029,0.029,0.013,0.013,0.025,0.025,0.025,0.025,0.025,0.025,0.016,0.016,0.016,0.016
t7793,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t7794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t7803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
